compound_id,dataset_role,source,source_record_id,casrn,name,raw_smiles,canonical_smiles,parent_smiles,standard_inchikey,connectivity_key,murcko_scaffold,label_raw,label_binary,label_category,label_candidate,label_confidence,endpoint,species,route,reference,rdkit_mol_ok,standardization_notes,formal_charge_before,formal_charge_after,uncharging_applied,residual_charge,tautomer_standardized,clear_positive_records,clear_negative_records,uncertain_records,nonclear_disagreement,external_overlap,label_evidence_json
DEVELOPMENT:CONWAEURSVPLRM-UHFFFAOYSA-N,development,iris,"[""DTXSID7024160:woe:1""]",77501-63-4,Lactofen,CCOC(=O)C(C)OC(=O)C1=C(C=CC(=C1)OC2=C(C=C(C=C2)C(F)(F)F)Cl)[N+](=O)[O-],CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CCOC(=O)C(C)OC(=O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],CONWAEURSVPLRM-UHFFFAOYSA-N,CONWAEURSVPLRM,c1ccc(Oc2ccccc2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7024160:woe:1""}]"
DEVELOPMENT:COVZYZSDYWQREU-UHFFFAOYSA-N,development,cpdb,"[""33762"", ""33763"", ""33764""]",55-98-1,MYLERAN,S(OCCCCOS(=O)(=O)C)(=O)(=O)C,CS(=O)(=O)OCCCCOS(C)(=O)=O,CS(=O)(=O)OCCCCOS(C)(=O)=O,COVZYZSDYWQREU-UHFFFAOYSA-N,COVZYZSDYWQREU,,"[""0""]",,uncertain,,none,carcinogenicity,r,gav,"[""1017""]",True,,[0],0,False,False,False,0,0,3,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33762""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33763""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""33764""}]"
DEVELOPMENT:CSCPPACGZOOCGX-UHFFFAOYSA-N,development,iris,"[""DTXSID8021482:woe:1""]",67-64-1,Acetone,CC(=O)C,CC(C)=O,CC(C)=O,CSCPPACGZOOCGX-UHFFFAOYSA-N,CSCPPACGZOOCGX,,"[""Data are inadequate for an assessment of human carcinogenic potential""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Revised Draft Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1999)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Data are inadequate for an assessment of human carcinogenic potential"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8021482:woe:1""}]"
DEVELOPMENT:CWRYPZZKDGJXCA-UHFFFAOYSA-N,development,iris,"[""DTXSID3021774:woe:1""]",83-32-9,Acenaphthene,C1CC2=CC=CC3=C2C1=CC=C3,c1cc2c3c(cccc3c1)CC2,c1cc2c3c(cccc3c1)CC2,CWRYPZZKDGJXCA-UHFFFAOYSA-N,CWRYPZZKDGJXCA,c1cc2c3c(cccc3c1)CC2,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3021774:woe:1""}]"
DEVELOPMENT:CYFXRGFESOFDNS-UHFFFAOYSA-N,development,cpdb,"[""43472""]",476-66-4,ELLAGIC ACID,o1c2c3c4c(cc(O)c(O)c4oc(=O)c3cc(O)c2O)c1=O,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23,O=c1c(O)cc2c(O)oc3c(=O)c(O)cc4c(O)oc1c2c43,CYFXRGFESOFDNS-UHFFFAOYSA-N,CYFXRGFESOFDNS,O=c1ccc2coc3c(=O)ccc4coc1c2c43,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2249""]",True,已执行互变异构体规范化,[0],0,False,False,True,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""43472""}]"
DEVELOPMENT:DCUJJWWUNKIJPH-UHFFFAOYSA-N,development,iris,"[""DTXSID0024216:woe:1""]",1929-82-4,Nitrapyrin,C1=CC(=NC(=C1)Cl)C(Cl)(Cl)Cl,Clc1cccc(C(Cl)(Cl)Cl)n1,Clc1cccc(C(Cl)(Cl)Cl)n1,DCUJJWWUNKIJPH-UHFFFAOYSA-N,DCUJJWWUNKIJPH,c1ccncc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID0024216:woe:1""}]"
DEVELOPMENT:DEDOPGXGGQYYMW-UHFFFAOYSA-N,development,iris,"[""DTXSID6024206:woe:1""]",2212-67-1,Molinate,CCSC(=O)N1CCCCCC1,CCSC(=O)N1CCCCCC1,CCSC(=O)N1CCCCCC1,DEDOPGXGGQYYMW-UHFFFAOYSA-N,DEDOPGXGGQYYMW,C1CCCNCC1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6024206:woe:1""}]"
DEVELOPMENT:DEIGXXQKDWULML-UHFFFAOYSA-N,development,iris,"[""DTXSID4027527:woe:1""]",3194-55-6,Hexabromocyclododecane (HBCD),C1CC(C(CCC(C(CCC(C1Br)Br)Br)Br)Br)Br,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,BrC1CCC(Br)C(Br)CCC(Br)C(Br)CCC1Br,DEIGXXQKDWULML-UHFFFAOYSA-N,DEIGXXQKDWULML,C1CCCCCCCCCCC1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4027527:woe:1""}]"
DEVELOPMENT:DENRZWYUOJLTMF-UHFFFAOYSA-N,development,iris,"[""DTXSID1024045:woe:1""]",64-67-5,Diethyl sulfate,CCOS(=O)(=O)OCC,CCOS(=O)(=O)OCC,CCOS(=O)(=O)OCC,DENRZWYUOJLTMF-UHFFFAOYSA-N,DENRZWYUOJLTMF,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID1024045:woe:1""}]"
DEVELOPMENT:DJKWDKJYFYUEBQ-UHFFFAOYSA-N,development,cpdb,"[""39278"", ""39279""]",35449-36-6,GEMCADIOL,OCC(CCCCCCC(CO)(C)C)(C)C,CC(C)(CO)CCCCCCC(C)(C)CO,CC(C)(CO)CCCCCCC(C)(C)CO,DJKWDKJYFYUEBQ-UHFFFAOYSA-N,DJKWDKJYFYUEBQ,,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""1768""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39278""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39279""}]"
DEVELOPMENT:DKYWVDODHFEZIM-UHFFFAOYSA-N,development,cpdb,"[""42766""]",22071-15-4,KETOPROFEN,OC(=O)C(c1cc(C(=O)c2ccccc2)ccc1)C,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,DKYWVDODHFEZIM-UHFFFAOYSA-N,DKYWVDODHFEZIM,O=C(c1ccccc1)c1ccccc1,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2078""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""42766""}]"
DEVELOPMENT:DLDLPMCTECAYPD-UHFFFAOYSA-N,development,cpdb,"[""44300"", ""44301"", ""44302"", ""44303""]",28302-36-5,SODIUM COPPER CHLOROPHYLLIN,[Cu+2].[Na+].[Na+].[Na+].[O-]C(=O)CCC1C(C)/C2=C/C3=N/C(=C\C4=NC(=C(CC)/C4=C/[O-])/C=c4\[n-]/c(c(C([O-])=O)c4C)=C(/CC([O-])=O)C1=N2)C(C=C)=C3C,C=CC1=C(C)C2=N/C1=C\C1=NC(=C(CC)/C1=C/[O-])/C=c1\[n-]/c(c(C(=O)[O-])c1C)=C(/CC(=O)[O-])C1=N/C(=C\2)C(C)C1CCC(=O)[O-].[Cu+2].[Na+].[Na+].[Na+],C=Cc1c2[nH]c(c1C)C=C1N=C(C(=CC(=O)O)c3[nH]c(c(C)c3C(=O)O)C=c3[nH]c(c(C=O)c3CC)=C2)C(CCC(=O)O)C1C,DLDLPMCTECAYPD-UHFFFAOYSA-N,DLDLPMCTECAYPD,[CH]=C1C2=NC(=Cc3ccc([nH]3)C=c3ccc([nH]3)=Cc3ccc1[nH]3)CC2,"[""0""]",,uncertain,,none,carcinogenicity,r,eat|wat,"[""2195"", ""2263""]",True,已移除对离子;已执行互变异构体规范化,[-5],0,True,False,True,0,0,4,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""44302""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""44303""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""44300""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""44301""}]"
DEVELOPMENT:DMBHHRLKUKUOEG-UHFFFAOYSA-N,development,iris,"[""DTXSID4021975:woe:1""]",122-39-4,Diphenylamine,C1=CC=C(C=C1)NC2=CC=CC=C2,c1ccc(Nc2ccccc2)cc1,c1ccc(Nc2ccccc2)cc1,DMBHHRLKUKUOEG-UHFFFAOYSA-N,DMBHHRLKUKUOEG,c1ccc(Nc2ccccc2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4021975:woe:1""}]"
DEVELOPMENT:DMLAVOWQYNRWNQ-UHFFFAOYSA-N,development,iris,"[""DTXSID8020123:woe:1""]",103-33-3,Azobenzene,C1=CC=C(C=C1)N=NC2=CC=CC=C2,c1ccc(N=Nc2ccccc2)cc1,c1ccc(N=Nc2ccccc2)cc1,DMLAVOWQYNRWNQ-UHFFFAOYSA-N,DMLAVOWQYNRWNQ,c1ccc(N=Nc2ccccc2)cc1,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8020123:woe:1""}]"
DEVELOPMENT:DOFZAZXDOSGAJZ-UHFFFAOYSA-N,development,iris,"[""DTXSID0022018:woe:1""]",298-04-4,Disulfoton,CCOP(=S)(OCC)SCCSCC,CCOP(=S)(OCC)SCCSCC,CCOP(=S)(OCC)SCCSCC,DOFZAZXDOSGAJZ-UHFFFAOYSA-N,DOFZAZXDOSGAJZ,,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID0022018:woe:1""}]"
DEVELOPMENT:DOIRQSBPFJWKBE-UHFFFAOYSA-N,development,iris,"[""DTXSID2021781:woe:1""]",84-74-2,Dibutyl phthalate (DBP),CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,CCCCOC(=O)c1ccccc1C(=O)OCCCC,DOIRQSBPFJWKBE-UHFFFAOYSA-N,DOIRQSBPFJWKBE,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID2021781:woe:1""}]"
DEVELOPMENT:DQKWXTIYGWPGOO-UHFFFAOYSA-N,development,iris,"[""DTXSID7023932:woe:1""]",1689-99-2,Bromoxynil octanoate,CCCCCCCC(=O)OC1=C(C=C(C=C1Br)C#N)Br,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,CCCCCCCC(=O)Oc1c(Br)cc(C#N)cc1Br,DQKWXTIYGWPGOO-UHFFFAOYSA-N,DQKWXTIYGWPGOO,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7023932:woe:1""}]"
DEVELOPMENT:DXBHBZVCASKNBY-UHFFFAOYSA-N,development,iris,"[""DTXSID5023902:woe:1""]",56-55-3,Benz[a]anthracene,C1=CC=C2C(=C1)C=CC3=CC4=CC=CC=C4C=C32,c1ccc2cc3c(ccc4ccccc43)cc2c1,c1ccc2cc3c(ccc4ccccc43)cc2c1,DXBHBZVCASKNBY-UHFFFAOYSA-N,DXBHBZVCASKNBY,c1ccc2cc3c(ccc4ccccc43)cc2c1,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5023902:woe:1""}]"
DEVELOPMENT:FCOFRUTUVRXURQ-KGYJPBEYSA-N,development,cpdb,"[""43523""]",86404-04-8,3-O-ETHYLASCORBIC ACID,O1[C@H]([C@@H](O)CO)C(OCC)=C(O)C1=O,CCOC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,CCOC1C(=O)C(=O)O[C@@H]1[C@@H](O)CO,FCOFRUTUVRXURQ-KGYJPBEYSA-N,FCOFRUTUVRXURQ,O=C1CCOC1=O,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2249""]",True,已执行互变异构体规范化,[0],0,False,False,True,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""43523""}]"
DEVELOPMENT:FFZPYEOSTOWEFG-CXEJCQMISA-N,development,cpdb,"[""43437""]",---,3-O-DODECYLCARBOMETHYLASCORBIC ACID,O(C1=C(O)C(=O)O[C@@H]1[C@@H](O)CO)CC(=O)CCCCCCCCCCCC,CCCCCCCCCCCCC(=O)COC1=C(O)C(=O)O[C@@H]1[C@@H](O)CO,CCCCCCCCCCCCC(=O)COC1C(=O)C(=O)O[C@@H]1[C@@H](O)CO,FFZPYEOSTOWEFG-CXEJCQMISA-N,FFZPYEOSTOWEFG,O=C1CCOC1=O,"[""0""]",,uncertain,,none,carcinogenicity,r,eat,"[""2249""]",True,已执行互变异构体规范化,[0],0,False,False,True,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""43437""}]"
DEVELOPMENT:FLKPEMZONWLCSK-UHFFFAOYSA-N,development,iris,"[""DTXSID7021780:woe:1""]",84-66-2,Diethyl phthalate (DEP),CCOC(=O)C1=CC=CC=C1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,CCOC(=O)c1ccccc1C(=O)OCC,FLKPEMZONWLCSK-UHFFFAOYSA-N,FLKPEMZONWLCSK,c1ccccc1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7021780:woe:1""}]"
DEVELOPMENT:FOXFZRUHNHCZPX-UHFFFAOYSA-N,development,iris,"[""DTXSID6024204:woe:1""]",21087-64-9,Metribuzin,CC(C)(C)C1=NN=C(N(C1=O)N)SC,CSc1nnc(C(C)(C)C)c(=O)n1N,CSc1nnc(C(C)(C)C)c(=O)n1N,FOXFZRUHNHCZPX-UHFFFAOYSA-N,FOXFZRUHNHCZPX,O=c1cnnc[nH]1,"[""D (Not classifiable as to human carcinogenicity)""]",,uncertain,,none,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""D (Not classifiable as to human carcinogenicity)"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID6024204:woe:1""}]"
DEVELOPMENT:FPYJFEHAWHCUMM-UHFFFAOYSA-N,development,iris,"[""DTXSID7024166:woe:1""]",108-31-6,Maleic anhydride,C1=CC(=O)OC1=O,O=C1C=CC(=O)O1,O=C1C=CC(=O)O1,FPYJFEHAWHCUMM-UHFFFAOYSA-N,FPYJFEHAWHCUMM,O=C1C=CC(=O)O1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID7024166:woe:1""}]"
DEVELOPMENT:FQKUGOMFVDPBIZ-UHFFFAOYSA-N,development,iris,"[""DTXSID3024235:woe:1""]",85509-19-9,NuStar,C[Si](CN1C=NC=N1)(C2=CC=C(C=C2)F)C3=CC=C(C=C3)F,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,C[Si](Cn1cncn1)(c1ccc(F)cc1)c1ccc(F)cc1,FQKUGOMFVDPBIZ-UHFFFAOYSA-N,FQKUGOMFVDPBIZ,c1ccc([SiH](Cn2cncn2)c2ccccc2)cc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID3024235:woe:1""}]"
DEVELOPMENT:FSCWZHGZWWDELK-UHFFFAOYSA-N,development,iris,"[""DTXSID4022361:woe:1""]",50471-44-8,Vinclozolin,CC1(C(=O)N(C(=O)O1)C2=CC(=CC(=C2)Cl)Cl)C=C,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,C=CC1(C)OC(=O)N(c2cc(Cl)cc(Cl)c2)C1=O,FSCWZHGZWWDELK-UHFFFAOYSA-N,FSCWZHGZWWDELK,O=C1COC(=O)N1c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID4022361:woe:1""}]"
DEVELOPMENT:FTOVXSOBNPWTSH-UHFFFAOYSA-N,development,iris,"[""DTXSID0023907:woe:1""]",205-99-2,Benzo[b]fluoranthene,C1=CC=C2C3=C4C(=CC=C3)C5=CC=CC=C5C4=CC2=C1,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,FTOVXSOBNPWTSH-UHFFFAOYSA-N,FTOVXSOBNPWTSH,c1ccc2c(c1)-c1cccc3c1c-2cc1ccccc13,"[""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)""]",,uncertain,positive,medium,carcinogenicity,human_assessment,Undefined,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 1986)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": ""positive"", ""label_category"": ""uncertain"", ""label_confidence"": ""medium"", ""label_raw"": ""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"", ""label_reason"": ""较弱的阳性证据权重"", ""source"": ""iris"", ""source_record_id"": ""DTXSID0023907:woe:1""}]"
DEVELOPMENT:FUKXIMRHLZJUCG-UHFFFAOYSA-N,development,cpdb,"[""32175""]",7316-37-2,"DIETHYL-beta,gamma-EPOXYPROPYLPHOSPHONATE",P(OCC)(OCC)(=O)CC1OC1,CCOP(=O)(CC1CO1)OCC,CCOP(=O)(CC1CO1)OCC,FUKXIMRHLZJUCG-UHFFFAOYSA-N,FUKXIMRHLZJUCG,C1CO1,"[""0""]",,uncertain,,none,carcinogenicity,m,ipj,"[""1143""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""32175""}]"
DEVELOPMENT:FWAJPSIPOULHHH-UHFFFAOYSA-N,development,iris,"[""DTXSID5024346:woe:1""]",615-54-3,"1,2,4-Tribromobenzene",C1=CC(=C(C=C1Br)Br)Br,Brc1ccc(Br)c(Br)c1,Brc1ccc(Br)c(Br)c1,FWAJPSIPOULHHH-UHFFFAOYSA-N,FWAJPSIPOULHHH,c1ccccc1,[],,uncertain,,none,carcinogenicity,human_assessment,,[],True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": """", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID5024346:woe:1""}]"
DEVELOPMENT:FYGHSUNMUKGBRK-UHFFFAOYSA-N,development,iris,"[""DTXSID8047769:woe:1""]",526-73-8,"1,2,3-Trimethylbenzene",CC1=C(C(=CC=C1)C)C,Cc1cccc(C)c1C,Cc1cccc(C)c1C,FYGHSUNMUKGBRK-UHFFFAOYSA-N,FYGHSUNMUKGBRK,c1ccccc1,"[""Inadequate information to assess carcinogenic potential""]",,uncertain,,none,carcinogenicity,human_assessment,None,"[""Guidelines for Carcinogen Risk Assessment (U.S. EPA, 2005)""]",True,,[0],0,False,False,False,0,0,1,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""Inadequate information to assess carcinogenic potential"", ""label_reason"": ""无法二分类或证据权重不足"", ""source"": ""iris"", ""source_record_id"": ""DTXSID8047769:woe:1""}]"
DEVELOPMENT:FZENGILVLUJGJX-UHFFFAOYSA-N,development,cpdb,"[""39850"", ""39851""]",107-29-9,ACETALDOXIME,ON=CC,CC=NO,CC=NO,FZENGILVLUJGJX-UHFFFAOYSA-N,FZENGILVLUJGJX,,"[""0""]",,uncertain,,none,carcinogenicity,r,wat,"[""1853""]",True,,[0],0,False,False,False,0,0,2,False,False,"[{""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39850""}, {""label_candidate"": """", ""label_category"": ""uncertain"", ""label_confidence"": ""none"", ""label_raw"": ""0"", ""label_reason"": ""无明确判断"", ""source"": ""cpdb"", ""source_record_id"": ""39851""}]"
