query_compound_id,query_split,nearest_compound_id,nearest_split,similarity,query_label,nearest_label,label_relation
CMP:GOOHAUXETOMSMM-UHFFFAOYSA-N,train,CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,train,0.41666666666666669,1,0,opposite
CMP:GOPFSGIKKZFUJK-UHFFFAOYSA-N,train,CMP:WJDNMDMNPIKDCP-UHFFFAOYSA-N,train,0.44117647058823528,0,1,opposite
CMP:GPAPPPVRLPGFEQ-UHFFFAOYSA-N,train,CMP:MLGCXEBRWGEOQX-UHFFFAOYSA-N,train,0.59999999999999998,0,0,same
CMP:GQBHKSFHNFMVES-MIHORJCMSA-N,train,CMP:JQXXHWHPUNPDRT-ISGDJQTPSA-N,train,0.15789473684210525,1,0,opposite
CMP:GUMSHIGGVOJLBP-SLRPQMTOSA-N,train,CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,0.44565217391304346,0,0,same
CMP:GVJHHUAWPYXKBD-UHFFFAOYSA-N,train,CMP:ZAKOWWREFLAJOT-UHFFFAOYSA-N,train,0.69811320754716977,0,0,same
CMP:GVYLCNUFSHDAAW-UHFFFAOYSA-N,train,CMP:KFDNXHKRTQRVGV-UHFFFAOYSA-N,train,0.35294117647058826,1,1,same
CMP:GWHJZXXIDMPWGX-UHFFFAOYSA-N,train,CMP:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,train,0.42857142857142855,1,1,same
CMP:GWSLPKWCBFSXCD-FPLPWBNLSA-N,train,CMP:FGLBSLMDCBOPQK-UHFFFAOYSA-N,train,0.36842105263157893,1,0,opposite
CMP:GXDALQBWZGODGZ-UHFFFAOYSA-N,train,CMP:ZFMSMUAANRJZFM-UHFFFAOYSA-N,train,0.21875,0,1,opposite
CMP:GYCMBHHDWRMZGG-UHFFFAOYSA-N,train,CMP:VQTUBCCKSQIDNK-UHFFFAOYSA-N,train,0.41666666666666669,0,0,same
CMP:GYRMPDLIHUXUIG-UHFFFAOYSA-N,train,CMP:GMHPROGCQPQRLG-UHFFFAOYSA-N,train,0.72340425531914898,1,1,same
CMP:GYYDPBCUIJTIBM-DYOGSRDZSA-N,train,CMP:DLRVVLDZNNYCBX-KNHCDGMMSA-N,train,0.29090909090909089,0,0,same
CMP:GZCRKMACGRBALK-VMPITWQZSA-N,train,CMP:QRMNFHXPNKCTAG-VQHVLOKHSA-N,train,0.4838709677419355,1,1,same
CMP:GZGZVOLBULPDFD-UHFFFAOYSA-N,train,CMP:MIWUTEVJIISHCP-UHFFFAOYSA-N,train,0.61904761904761907,0,0,same
CMP:GZPBVLUEICLBOA-UHFFFAOYSA-N,train,CMP:YNEVBPNZHBAYOA-UHFFFAOYSA-N,train,0.41935483870967744,0,0,same
CMP:GZPOYVTZKHVRHE-UHFFFAOYSA-N,train,CMP:XWTYSIMOBUGWOL-UHFFFAOYSA-N,train,0.20588235294117646,0,1,opposite
CMP:GZUXJHMPEANEGY-UHFFFAOYSA-N,train,CMP:RDHPKYGYEGBMSE-UHFFFAOYSA-N,train,0.2857142857142857,0,1,opposite
CMP:GZVHEAJQGPRDLQ-UHFFFAOYSA-N,train,CMP:FNYLWPVRPXGIIP-UHFFFAOYSA-N,train,0.42424242424242425,0,0,same
CMP:HAGCCDDROWPBPR-UHFFFAOYSA-N,train,CMP:OMDNEQQMLDYBTR-UHFFFAOYSA-N,train,0.45454545454545453,0,1,opposite
CMP:HAKZNKDZKQNRNW-UHFFFAOYSA-N,train,CMP:JIWAGFGPBKDFQN-UHFFFAOYSA-N,train,0.37037037037037035,1,1,same
CMP:HAWPXGHAZFHHAD-UHFFFAOYSA-N,train,CMP:HRYZWHHZPQKTII-UHFFFAOYSA-N,train,0.2857142857142857,1,1,same
CMP:HBGGXOJOCNVPFY-UHFFFAOYSA-N,train,CMP:IRIAEXORFWYRCZ-UHFFFAOYSA-N,train,0.51219512195121952,1,0,opposite
CMP:HBQPGVWPSQGTJK-TWELXNIESA-N,train,CMP:OEJNXTAZZBRGDN-UHFFFAOYSA-N,train,0.27027027027027029,1,1,same
CMP:HDEPBBATNLJTLO-UHFFFAOYSA-N,train,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,0.69230769230769229,1,1,same
CMP:HDTIFOGXOGLRCB-MDZDMXLPSA-N,train,CMP:VLPFTAMPNXLGLX-UHFFFAOYSA-N,train,0.30769230769230771,0,0,same
CMP:HEDRZPFGACZZDS-UHFFFAOYSA-N,train,CMP:GATVIKZLVQHOMN-UHFFFAOYSA-N,train,0.42857142857142855,0,0,same
CMP:HFACYLZERDEVSX-UHFFFAOYSA-N,train,CMP:CBCKQZAAMUWICA-UHFFFAOYSA-N,train,0.72727272727272729,1,0,opposite
CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,CMP:BXIXXXYDDJVHDL-UHFFFAOYSA-N,train,0.375,0,1,opposite
CMP:HGINCPLSRVDWNT-UHFFFAOYSA-N,train,CMP:KAKZBPTYRLMSJV-UHFFFAOYSA-N,train,0.44444444444444442,0,1,opposite
CMP:HGUFODBRKLSHSI-UHFFFAOYSA-N,train,CMP:NFBOHOGPQUYFRF-UHFFFAOYSA-N,train,0.33333333333333331,1,0,opposite
CMP:HGZHAINHFBFXIU-UHFFFAOYSA-N,train,CMP:JTIGKVIOEQASGT-UHFFFAOYSA-N,train,0.75555555555555554,0,0,same
CMP:HKGJFHDHCGYJAM-UHFFFAOYSA-N,train,CMP:WOEOEFXOZUBXMR-UHFFFAOYSA-N,train,0.3888888888888889,1,1,same
CMP:HKJKONMZMPUGHJ-UHFFFAOYSA-N,train,CMP:ATFARZXNCCWOKJ-UHFFFAOYSA-N,train,0.6333333333333333,0,1,opposite
CMP:HKOOXMFOFWEVGF-UHFFFAOYSA-N,train,CMP:UTGQNNCQYDRXCH-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:HLBLWEWZXPIGSM-UHFFFAOYSA-N,train,CMP:MPKIJEUTPZPJFP-UHFFFAOYSA-N,train,0.66666666666666663,1,1,same
CMP:HMBBJSKXDBUNNT-UHFFFAOYSA-N,train,CMP:LWICCBMIAPTSTO-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:HMUODERFGQSGSR-UHFFFAOYSA-N,train,CMP:JXDKCTHGAOIBAD-UHFFFAOYSA-N,train,0.80000000000000004,0,0,same
CMP:HNURKXXMYARGAY-UHFFFAOYSA-N,train,CMP:PFEFOYRSMXVNEL-UHFFFAOYSA-N,train,0.56000000000000005,0,0,same
CMP:HOEFWOBLOGZQIQ-UHFFFAOYSA-N,train,CMP:HPFHYRNETZEPIV-UHFFFAOYSA-N,train,0.3125,1,0,opposite
CMP:HPDHKHMHQGCNPE-QLJRNOHWSA-N,train,CMP:CZQLULNMKQAIQL-PFDMWMSASA-N,train,0.66129032258064513,1,1,same
CMP:HPFHYRNETZEPIV-UHFFFAOYSA-N,train,CMP:HOEFWOBLOGZQIQ-UHFFFAOYSA-N,train,0.3125,0,1,opposite
CMP:HQHACWYQWDKBOZ-UHFFFAOYSA-N,train,CMP:UWSDONTXWQOZFN-UHFFFAOYSA-N,train,1,1,1,same
CMP:HQUQLFOMPYWACS-UHFFFAOYSA-N,train,CMP:ZNSMNVMLTJELDZ-UHFFFAOYSA-N,train,0.3888888888888889,1,1,same
CMP:HRPVXLWXLXDGHG-UHFFFAOYSA-N,train,CMP:XSQUKJJJFZCRTK-UHFFFAOYSA-N,train,0.41666666666666669,1,0,opposite
CMP:HRYZWHHZPQKTII-UHFFFAOYSA-N,train,CMP:VFWCMGCRMGJXDK-UHFFFAOYSA-N,train,0.41666666666666669,1,0,opposite
CMP:HSXKWKJCZNRMJO-UHFFFAOYSA-N,train,CMP:OSFMMSIDSIQFIT-UHFFFAOYSA-N,train,0.41304347826086957,0,1,opposite
CMP:HTRVALPKPVGOSZ-UHFFFAOYSA-N,train,CMP:HFACYLZERDEVSX-UHFFFAOYSA-N,train,0.6875,1,1,same
CMP:HTWGDSKVENTDTB-UHFFFAOYSA-N,train,CMP:CKOMXBHMKXXTNW-UHFFFAOYSA-N,train,0.45945945945945948,1,0,opposite
CMP:HUMNYLRZRPPJDN-UHFFFAOYSA-N,train,CMP:KJPRLNWUNMBNBZ-QPJJXVBHSA-N,train,0.52380952380952384,0,0,same
CMP:HWGBHCRJGXAGEU-UHFFFAOYSA-N,train,CMP:KZQYIMCESJLPQH-UHFFFAOYSA-N,train,0.25,1,0,opposite
CMP:HXIQYSLFEXIOAV-UHFFFAOYSA-N,train,CMP:MRBKEAMVRSLQPH-UHFFFAOYSA-N,train,0.37142857142857144,0,1,opposite
CMP:IAKOZHOLGAGEJT-UHFFFAOYSA-N,train,CMP:RUPMSBPCFQDMAY-UHFFFAOYSA-N,train,0.4375,0,1,opposite
CMP:IAOZJIPTCAWIRG-QWRGUYRKSA-N,train,CMP:CKLJMWTZIZZHCS-REOHCLBHSA-N,train,0.33333333333333331,0,0,same
CMP:IAYPIBMASNFSPL-UHFFFAOYSA-N,train,CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,train,0.83333333333333337,1,1,same
CMP:IBOFVQJTBBUKMU-UHFFFAOYSA-N,train,CMP:WECDUOXQLAIPQW-UHFFFAOYSA-N,train,0.53846153846153844,1,1,same
CMP:IBXPYPUJPLLOIN-UHFFFAOYSA-N,train,CMP:PLAZTCDQAHEYBI-UHFFFAOYSA-N,train,0.29411764705882354,1,1,same
CMP:ICMGLRUYEQNHPF-UHFFFAOYSA-N,train,CMP:VTLNPNNUIJHJQB-UHFFFAOYSA-N,train,0.23170731707317074,0,1,opposite
CMP:ICNFHJVPAJKPHW-UHFFFAOYSA-N,train,CMP:CBCKQZAAMUWICA-UHFFFAOYSA-N,train,0.5714285714285714,1,0,opposite
CMP:IDFLGSYEBJNWMK-UHFFFAOYSA-N,train,CMP:RRSXICBKOPODSP-UHFFFAOYSA-N,train,0.69230769230769229,1,0,opposite
CMP:IDIMIWQPUHURPV-WTWIWYCDSA-N,train,CMP:BCJMNZRQJAVDLD-CQRYIUNCSA-N,train,0.60869565217391308,1,1,same
CMP:IFXSWTIWFGIXQO-AOOOYVTPSA-N,train,CMP:AMTPYFGPPVFBBI-UHFFFAOYSA-N,train,0.23529411764705882,1,1,same
CMP:IISBACLAFKSPIT-UHFFFAOYSA-N,train,CMP:ISWSIDIOOBJBQZ-UHFFFAOYSA-N,train,0.34999999999999998,0,0,same
CMP:IJOCQJGYYDLLAT-UHFFFAOYSA-N,train,CMP:WJDNMDMNPIKDCP-UHFFFAOYSA-N,train,0.36956521739130432,1,1,same
CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,CMP:GUMSHIGGVOJLBP-SLRPQMTOSA-N,train,0.44565217391304346,0,0,same
CMP:IKHGUXGNUITLKF-UHFFFAOYSA-N,train,CMP:MLUCVPSAIODCQM-NSCUHMNNSA-N,train,0.41666666666666669,1,1,same
CMP:ILGJVPVZCNNBKI-UHFFFAOYSA-N,train,CMP:ZUOUZKKEUPVFJK-UHFFFAOYSA-N,train,0.40909090909090912,0,0,same
CMP:IMACFCSSMIZSPP-UHFFFAOYSA-N,train,CMP:VMMDOCYDNRLESP-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:IMHBYKMAHXWHRP-UHFFFAOYSA-N,train,CMP:ODCWYMIRDDJXKW-UHFFFAOYSA-N,train,0.30303030303030304,0,0,same
CMP:IMSSROKUHAOUJS-MJCUULBUSA-N,train,CMP:BFPYWIDHMRZLRN-SLHNCBLASA-N,train,0.75471698113207553,0,1,opposite
CMP:INLLPKCGLOXCIV-UHFFFAOYSA-N,train,CMP:KAKZBPTYRLMSJV-UHFFFAOYSA-N,train,0.375,1,1,same
CMP:IOEPXYJOHIZYGQ-UHFFFAOYSA-N,train,CMP:WJFKNYWRSNBZNX-UHFFFAOYSA-N,train,0.21276595744680851,0,0,same
CMP:IOOMXAQUNPWDLL-UHFFFAOYSA-N,train,CMP:CTRXDTYTAAKVSM-UHFFFAOYSA-N,train,0.34444444444444444,0,0,same
CMP:IPEHBUMCGVEMRF-UHFFFAOYSA-N,train,CMP:DFPAKSUCGFBDDF-UHFFFAOYSA-N,train,0.43333333333333335,0,0,same
CMP:IRIAEXORFWYRCZ-UHFFFAOYSA-N,train,CMP:QFOHBWFCKVYLES-UHFFFAOYSA-N,train,0.51282051282051277,0,0,same
CMP:ISAOCJYIOMOJEB-UHFFFAOYSA-N,train,CMP:WPYMKLBDIGXBTP-UHFFFAOYSA-N,train,0.45833333333333331,0,0,same
CMP:ISWSIDIOOBJBQZ-UHFFFAOYSA-N,train,CMP:GHMLBKRAJCXXBS-UHFFFAOYSA-N,train,0.53333333333333333,0,0,same
CMP:IWWWBRIIGAXLCJ-UHFFFAOYSA-N,train,CMP:IRIAEXORFWYRCZ-UHFFFAOYSA-N,train,0.25,0,0,same
CMP:IWYRWIUNAVNFPE-UHFFFAOYSA-N,train,CMP:ZFIVKAOQEXOYFY-QWWZWVQMSA-N,train,0.3125,0,0,same
CMP:IYRMWMYZSQPJKC-UHFFFAOYSA-N,train,CMP:IKGXIBQEEMLURG-NVPNHPEKSA-N,train,0.34722222222222221,0,0,same
CMP:IZPWYVQTUVBMCO-UHFFFAOYSA-N,train,CMP:KIZIRROTJQVUGJ-UHFFFAOYSA-N,train,0.68518518518518523,1,1,same
CMP:JBKVHLHDHHXQEQ-UHFFFAOYSA-N,train,CMP:YAMHXTCMCPHKLN-UHFFFAOYSA-N,train,0.33333333333333331,0,0,same
CMP:JCKYGMPEJWAADB-UHFFFAOYSA-N,train,CMP:SGDBTWWWUNNDEQ-LBPRGKRZSA-N,train,0.53658536585365857,1,1,same
CMP:JCYPECIVGRXBMO-FOCLMDBBSA-N,train,CMP:LVTFSVIRYMXRSR-WUKNDPDISA-N,train,0.65517241379310343,1,1,same
CMP:JFIOVJDNOJYLKP-UHFFFAOYSA-N,train,CMP:HFZWRUODUSTPEG-UHFFFAOYSA-N,train,0.37037037037037035,0,0,same
CMP:JIGUQPWFLRLWPJ-UHFFFAOYSA-N,train,CMP:JOYRKODLDBILNP-UHFFFAOYSA-N,train,0.43478260869565216,0,1,opposite
CMP:JIWAGFGPBKDFQN-UHFFFAOYSA-N,train,CMP:MPIROZKBCRIFBH-UHFFFAOYSA-N,train,0.65217391304347827,1,1,same
CMP:JJNZXLAFIPKXIG-UHFFFAOYSA-N,train,CMP:XEMRAKSQROQPBR-UHFFFAOYSA-N,train,0.26666666666666666,0,1,opposite
CMP:JLBJTVDPSNHSKJ-UHFFFAOYSA-N,train,CMP:JZHGRUMIRATHIU-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:JLPULHDHAOZNQI-ZTIMHPMXSA-N,train,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,train,0.43103448275862066,0,0,same
CMP:JLRGJRBPOGGCBT-UHFFFAOYSA-N,train,CMP:RKWGIWYCVPQPMF-UHFFFAOYSA-N,train,0.625,0,0,same
CMP:JLTDJTHDQAWBAV-UHFFFAOYSA-N,train,CMP:JCYPECIVGRXBMO-FOCLMDBBSA-N,train,0.59090909090909094,0,1,opposite
CMP:JNTNNUXPPZAEFD-UHFFFAOYSA-N,train,CMP:NMLIDGSGENKDLB-UHFFFAOYSA-N,train,0.59999999999999998,1,1,same
CMP:JNVGBRQYZHTBTP-UHFFFAOYSA-N,train,CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N,train,0.46875,0,0,same
CMP:JOATXPAWOHTVSZ-UHFFFAOYSA-N,train,CMP:DURULFYMVIFBIR-UHFFFAOYSA-N,train,0.35483870967741937,0,0,same
CMP:JORMZLCKCZMVJM-UHFFFAOYSA-N,train,CMP:SVLDILRDQOVJED-UHFFFAOYSA-N,train,0.6785714285714286,1,1,same
CMP:JOYRKODLDBILNP-UHFFFAOYSA-N,train,CMP:JIGUQPWFLRLWPJ-UHFFFAOYSA-N,train,0.43478260869565216,1,0,opposite
CMP:JPGQOUSTVILISH-UHFFFAOYSA-N,train,CMP:BOUGCJDAQLKBQH-UHFFFAOYSA-N,train,0.44444444444444442,0,0,same
CMP:JQPBCNVLZQUNCT-UHFFFAOYSA-N,train,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,0.84615384615384615,1,1,same
CMP:JQUKCPUPFALELS-UHFFFAOYSA-N,train,CMP:SUBDBMMJDZJVOS-UHFFFAOYSA-N,train,0.24657534246575341,1,1,same
CMP:JQXXHWHPUNPDRT-ISGDJQTPSA-N,train,CMP:GQBHKSFHNFMVES-MIHORJCMSA-N,train,0.15789473684210525,0,1,opposite
CMP:JSZOAYXJRCEYSX-UHFFFAOYSA-N,train,CMP:NALZTFARIYUCBY-UHFFFAOYSA-N,train,0.66666666666666663,0,0,same
CMP:JTIGKVIOEQASGT-UHFFFAOYSA-N,train,CMP:HGZHAINHFBFXIU-UHFFFAOYSA-N,train,0.75555555555555554,0,0,same
CMP:JUJWROOIHBZHMG-UHFFFAOYSA-N,train,CMP:UHOVQNZJYSORNB-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:JUZXDNPBRPUIOR-UHFFFAOYSA-N,train,CMP:AFLXUQUGROGEFA-UHFFFAOYSA-N,train,0.52941176470588236,0,1,opposite
CMP:JWFMCQPAQYKFDP-UHFFFAOYSA-N,train,CMP:BUMHFBGBXFTGJZ-UHFFFAOYSA-N,train,0.64000000000000001,1,1,same
CMP:JWOWJQPAYGEFFK-UHFFFAOYSA-N,train,CMP:QYPPRTNMGCREIM-UHFFFAOYSA-N,train,0.55555555555555558,1,0,opposite
CMP:JXDKCTHGAOIBAD-UHFFFAOYSA-N,train,CMP:HMUODERFGQSGSR-UHFFFAOYSA-N,train,0.80000000000000004,0,0,same
CMP:JXLYSJRDGCGARV-CFWMRBGOSA-N,train,CMP:CVBMAZKKCSYWQR-WCGOZPBSSA-N,train,0.26515151515151514,0,0,same
CMP:JXSJBGJIGXNWCI-UHFFFAOYSA-N,train,CMP:WSORODGWGUUOBO-UHFFFAOYSA-N,train,0.69444444444444442,0,0,same
CMP:JYCWIWQCLCVCDK-UHFFFAOYSA-N,train,CMP:VHNPZOQVSSWOJZ-UHFFFAOYSA-N,train,0.24324324324324326,1,0,opposite
CMP:JZHGRUMIRATHIU-UHFFFAOYSA-N,train,CMP:JLBJTVDPSNHSKJ-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:JZUFKLXOESDKRF-UHFFFAOYSA-N,train,CMP:MLGCXEBRWGEOQX-UHFFFAOYSA-N,train,0.23404255319148937,0,0,same
CMP:KAJICSGLHKRDLN-UHFFFAOYSA-N,train,CMP:PAFZNILMFXTMIY-UHFFFAOYSA-N,train,0.27272727272727271,0,0,same
CMP:KAKZBPTYRLMSJV-UHFFFAOYSA-N,train,CMP:HGINCPLSRVDWNT-UHFFFAOYSA-N,train,0.44444444444444442,1,0,opposite
CMP:KCOYHFNCTWXETP-UHFFFAOYSA-N,train,CMP:BRWIZMBXBAOCCF-UHFFFAOYSA-N,train,0.53846153846153844,0,0,same
CMP:KCXMKQUNVWSEMD-UHFFFAOYSA-N,train,CMP:WVDDGKGOMKODPV-UHFFFAOYSA-N,train,0.47368421052631576,1,0,opposite
CMP:KCXVZYZYPLLWCC-UHFFFAOYSA-N,train,CMP:JWFMCQPAQYKFDP-UHFFFAOYSA-N,train,0.35999999999999999,0,1,opposite
CMP:KDYFGRWQOYBRFD-UHFFFAOYSA-N,train,CMP:NBZBKCUXIYYUSX-UHFFFAOYSA-N,train,0.5,0,0,same
CMP:KDYQVUUCWUPJGE-UHFFFAOYSA-N,train,CMP:KUXGUCNZFCVULO-UHFFFAOYSA-N,train,0.29090909090909089,0,0,same
CMP:KEQFTVQCIQJIQW-UHFFFAOYSA-N,train,CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,train,0.90476190476190477,0,0,same
CMP:KEYWXKLGZZGHMT-UHFFFAOYSA-N,train,CMP:MPVDXIMFBOLMNW-UHFFFAOYSA-N,train,0.57446808510638303,0,0,same
CMP:KFDNXHKRTQRVGV-UHFFFAOYSA-N,train,CMP:GVYLCNUFSHDAAW-UHFFFAOYSA-N,train,0.35294117647058826,1,1,same
CMP:KFZMGEQAYNKOFK-UHFFFAOYSA-N,train,CMP:DNIAPMSPPWPWGF-UHFFFAOYSA-N,train,0.45454545454545453,0,0,same
CMP:KGRVJHAUYBGFFP-UHFFFAOYSA-N,train,CMP:HNURKXXMYARGAY-UHFFFAOYSA-N,train,0.45161290322580644,0,0,same
CMP:KGVQFUIYBAPYSK-UHFFFAOYSA-N,train,CMP:GYRMPDLIHUXUIG-UHFFFAOYSA-N,train,0.65217391304347827,1,1,same
CMP:KIUHZRUPPGAVPY-UHFFFAOYSA-N,train,CMP:WNSYEWGYAFFSSQ-UHFFFAOYSA-N,train,0.42857142857142855,1,1,same
CMP:KIZIRROTJQVUGJ-UHFFFAOYSA-N,train,CMP:IZPWYVQTUVBMCO-UHFFFAOYSA-N,train,0.68518518518518523,1,1,same
CMP:KJPRLNWUNMBNBZ-QPJJXVBHSA-N,train,CMP:HUMNYLRZRPPJDN-UHFFFAOYSA-N,train,0.52380952380952384,0,0,same
CMP:KNRMJISYMHRPTH-UHFFFAOYSA-N,train,CMP:ZQBWQLJJMGJREB-UHFFFAOYSA-N,train,0.7142857142857143,1,1,same
CMP:KTTAHABZUYACCH-UHFFFAOYSA-N,train,CMP:ZUXJWNFAYDAZJB-UHFFFAOYSA-N,train,0.63636363636363635,1,1,same
CMP:KTXUOWUHFLBZPW-UHFFFAOYSA-N,train,CMP:RIBGNAJQTOXRDK-UHFFFAOYSA-N,train,0.83333333333333337,1,1,same
CMP:KUXGUCNZFCVULO-UHFFFAOYSA-N,train,CMP:POAOYUHQDCAZBD-UHFFFAOYSA-N,train,0.39393939393939392,0,0,same
CMP:KWISWUFGPUHDRY-UHFFFAOYSA-N,train,CMP:XSTXAVWGXDQKEL-UHFFFAOYSA-N,train,0.41666666666666669,1,0,opposite
CMP:KXPLUKKFTHWPIA-UHFFFAOYSA-N,train,CMP:DUWYZHLZDVCZIO-UHFFFAOYSA-N,train,0.55319148936170215,0,1,opposite
CMP:KZAUOCCYDRDERY-UHFFFAOYSA-N,train,CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N,train,0.375,0,0,same
CMP:KZQYIMCESJLPQH-UHFFFAOYSA-N,train,CMP:RMMXTBMQSGEXHJ-UHFFFAOYSA-N,train,0.31707317073170732,0,0,same
CMP:LCCNCVORNKJIRZ-UHFFFAOYSA-N,train,CMP:RLBIQVVOMOPOHC-UHFFFAOYSA-N,train,0.68571428571428572,0,0,same
CMP:LDKGEUAGEISBIX-UHFFFAOYSA-N,train,CMP:MCSAJNNLRCFZED-UHFFFAOYSA-N,train,0.34782608695652173,1,0,opposite
CMP:LDLCZOVUSADOIV-UHFFFAOYSA-N,train,CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,train,0.44444444444444442,1,0,opposite
CMP:LDRYOEIGQCIMEK-UHFFFAOYSA-N,train,CMP:MZHCENGPTKEIGP-UHFFFAOYSA-N,train,0.75757575757575757,0,0,same
CMP:LDYJXVUOVPVZKA-UHFFFAOYSA-N,train,CMP:RCGYDFVCAAKKNG-UHFFFAOYSA-N,train,0.35999999999999999,0,0,same
CMP:LFHISGNCFUNFFM-UHFFFAOYSA-N,train,CMP:NYTOUQBROMCLBJ-UHFFFAOYSA-N,train,0.5,0,1,opposite
CMP:LFQSCWFLJHTTHZ-UHFFFAOYSA-N,train,CMP:BDERNNFJNOPAEC-UHFFFAOYSA-N,train,0.55555555555555558,0,0,same
CMP:LGRFSURHDFAFJT-UHFFFAOYSA-N,train,CMP:SVPKNMBRVBMTLB-UHFFFAOYSA-N,train,0.42857142857142855,0,0,same
CMP:LGXVIGDEPROXKC-UHFFFAOYSA-N,train,CMP:YACLQRRMGMJLJV-UHFFFAOYSA-N,train,0.45454545454545453,0,1,opposite
CMP:LHRCREOYAASXPZ-UHFFFAOYSA-N,train,CMP:RUFPHBVGCFYCNW-UHFFFAOYSA-N,train,0.43478260869565216,1,1,same
CMP:LLROQAGEAVDYFP-MDZDMXLPSA-N,train,CMP:JCYPECIVGRXBMO-FOCLMDBBSA-N,train,0.53846153846153844,1,1,same
CMP:LMBWSYZSUOEYSN-UHFFFAOYSA-N,train,CMP:AUZONCFQVSMFAP-UHFFFAOYSA-N,train,0.47619047619047616,0,0,same
CMP:LMIMSGCBKHFTDY-UHFFFAOYSA-N,train,CMP:DHOYZNRIPLSCPT-UHFFFAOYSA-N,train,0.43478260869565216,1,1,same
CMP:LNTHITQWFMADLM-UHFFFAOYSA-N,train,CMP:YQUVCSBJEUQKSH-UHFFFAOYSA-N,train,0.56521739130434778,0,0,same
CMP:LOVDWMTZZYUFMA-UHFFFAOYSA-N,train,CMP:KFDNXHKRTQRVGV-UHFFFAOYSA-N,train,0.17647058823529413,0,1,opposite
CMP:LPYUENQFPVNPHY-UHFFFAOYSA-N,train,CMP:CFBYEGUGFPZCNF-UHFFFAOYSA-N,train,0.35483870967741937,1,1,same
CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,train,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,train,0.70833333333333337,0,0,same
CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,train,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,train,0.70833333333333337,0,0,same
CMP:LQKRYVGRPXFFAV-UHFFFAOYSA-N,train,CMP:LZCJYKSOIZQABU-UHFFFAOYSA-N,train,0.34042553191489361,0,0,same
CMP:LRBQNJMCXXYXIU-QWKBTXIPSA-N,train,CMP:ZTHYODDOHIVTJV-UHFFFAOYSA-N,train,0.35849056603773582,0,0,same
CMP:LSLCMDFPNJQMJN-UHFFFAOYSA-N,train,CMP:KTTAHABZUYACCH-UHFFFAOYSA-N,train,0.61111111111111116,1,1,same
CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,train,CMP:JQPBCNVLZQUNCT-UHFFFAOYSA-N,train,0.84615384615384615,1,1,same
CMP:LSWYGACWGAICNM-UHFFFAOYSA-N,train,CMP:FQYUMYWMJTYZTK-UHFFFAOYSA-N,train,0.33333333333333331,0,1,opposite
CMP:LUMLZKVIXLWTCI-IHWYPQMZSA-N,train,CMP:FOCAUTSVDIKZOP-UHFFFAOYSA-N,train,0.23809523809523808,0,0,same
CMP:LUQHAHRMUPOTQK-UHFFFAOYSA-N,train,CMP:RCGYDFVCAAKKNG-UHFFFAOYSA-N,train,0.55319148936170215,0,0,same
CMP:LUSZGTFNYDARNI-UHFFFAOYSA-N,train,CMP:VVBJNJFYBCLUAH-UHFFFAOYSA-N,train,0.45454545454545453,1,1,same
CMP:LVTFSVIRYMXRSR-WUKNDPDISA-N,train,CMP:JCYPECIVGRXBMO-FOCLMDBBSA-N,train,0.65517241379310343,1,1,same
CMP:LVTYICIALWPMFW-UHFFFAOYSA-N,train,CMP:DNIAPMSPPWPWGF-UHFFFAOYSA-N,train,0.4375,0,0,same
CMP:LWICCBMIAPTSTO-UHFFFAOYSA-N,train,CMP:HMBBJSKXDBUNNT-UHFFFAOYSA-N,train,0.33333333333333331,1,1,same
CMP:LXBGSDVWAMZHDD-UHFFFAOYSA-N,train,CMP:CKOMXBHMKXXTNW-UHFFFAOYSA-N,train,0.21212121212121213,1,0,opposite
CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,train,CMP:WKIPQMJEBCEACS-UHFFFAOYSA-N,train,0.39583333333333331,1,0,opposite
CMP:LYCAIKOWRPUZTN-UHFFFAOYSA-N,train,CMP:BDERNNFJNOPAEC-UHFFFAOYSA-N,train,0.44444444444444442,0,0,same
