compound_id,dataset_role,record_count,record_keys_json,source_labels_json,clear_positive_count,clear_negative_count,nonbinary_count,discordant_nonclear_count,has_discordant_nonclear_evidence,exact_duplicate_class
CMP:AGRCPNMCOXLKFO-BDVNFPICSA-N,development,26,"[""REC:09cacb751833965a8c14c917c27d6089123f37c6f58b94f2261911e03ab5abc0"",""REC:0a1c372ea4099b308c5202b5a961860fd7e196e5f0864cae0d8abb1d46dc003d"",""REC:0f0c151f0af36c1943ca0d30b294f1ffd1fefdc17709659a66a6946c72e69f67"",""REC:125f232e39f09a475280de415a033eaaf8b89dcd7684aa354572528b01c4bded"",""REC:1e37d34e7ede96863511e506fa3be625a7cd43ed98994fb9d518f2780b8fa616"",""REC:22b5dab8afe7254c8c2f60d455d7434489f9d200aae8f3aec38f3752d9be20a5"",""REC:23a23bee12d3b2fc86efa4d165c422c0242ee5d211076bd0e1c0efdc2c6d65a2"",""REC:3923ec1cfe9f469226856ef8bdeb3ca84a16af3c4ba443de9564300b1250d5eb"",""REC:4fe2d0fe9892d660bb04b8bd37e60f942d3d6dfea1dfb600cd150cef458581f1"",""REC:5163a3cdb88b75b507576709a2e29769d0eeac17cc70dabba83bc5771ba9455b"",""REC:59331de4ac214126f3f8dedc1d1858fb3773a3ac566852d87378ec33f49073cd"",""REC:5a478acc933087cbfcb27fa56492a7cc128c1d38ede65cdd06c86ce84954fa60"",""REC:64aa9d3eff7d37d9504915f62bdf94f6032d498fc87b7172b30880ae7eccb7ef"",""REC:6a42ddb8149dcbbd3036e58b3e644f55d0822c6d7da6d9fd6d3a64645626b57a"",""REC:73a4ee065c86dada75172567e45d67564862ec70b846f10c778076e286641f68"",""REC:755e5a5f8883857ddf35fbdda7b83ab609fa769684df817bdd9c596eb3e9e9f2"",""REC:78c4efbcd4ddb46b2e5b1ca2025dc3c094534b3edb6098a9ea3693514aa3bdc6"",""REC:877bf36e06b88fd071bafd6766d2cc2f813c4607f1563c285b44095aa9d0ff4b"",""REC:a00c6cc70061918c0027699fbd91d9a1a99ee18bf916438e08737db2d50ea7cf"",""REC:a5ecfa4b3bf6fcb9d452fc3cc88422ba35365c5ba3cb88a114e310faee164a76"",""REC:a646f1821aab44523df3acb8b4563b32a3a4758a2fcd424dd321d58335016ef2"",""REC:bd43558ba86868a9178488d73af4ee291ea82160cbd7b47292d6de727d4c79d0"",""REC:d5df63cff36d312c2c5bdd8ff9e4e8240f077f6ee998b569ca5a204ff6a7e369"",""REC:d96416512b2faafa4695486ce2fc0bae9cfc62e4e0340b1e58709d0266e34e34"",""REC:e5c965b8f9550482e1190f5a7389aca030ec05ffc2d8c5cb49d063f70b92a9d3"",""REC:fde87f972b6ef8dcd2f11bd6ab2b6153942dfe1d9affac176ff5aea8363f917c""]","[""+"",""0""]",6,0,20,0,false,multiple_clear_with_nonbinary
CMP:AGRCPNMCOXLKFO-BDVNFPICSA-N,external,6,"[""REC:0680cd7ff9c3a81c73e78f8aaef40841ce60ffebe92a100bfbe0722677a9f078"",""REC:31a687ac15fdd3c18f1c11516ca612802de28c5a9298121a0efae3240c191abd"",""REC:4d4228879f22cefc7ebbc2b45551dbee81ca56f5f371c540511e5112650f0cf4"",""REC:65428f52d0afc09d3cd5a538af1de817e636076a124461e71bc5c14beffb340e"",""REC:f190581737adc03d3f83a04bb868866a44833860e08695ebca4066d7b0254f6f"",""REC:f3240e33f7709c7451af9f87f4afdbf415ad1b3af6e53ebad5fe7d7db1a743bd""]","[""POSITIVE""]",6,0,0,0,false,multiple_clear_same_label
CMP:AGSPXMVUFBBBMO-UHFFFAOYSA-N,external,1,"[""REC:02107da6783e2fc95d334375cb6122a289bcbd6d035567bb8a2771e5ee5391fc""]",[],0,0,1,0,false,single_record
CMP:AGUIVNYEYSCPNI-UHFFFAOYSA-N,external,1,"[""REC:b9da7293f47d74c5443899d37593552b3b406638a38872ee1ea6a7874c02cb27""]",[],0,0,1,0,false,single_record
CMP:AHAAWQBSARNIMQ-UHFFFAOYSA-N,external,1,"[""REC:6a7801a3876550b433b7ba4f42c05c02292880bfe5ed9644933de0e2bf307b1c""]",[],0,0,1,0,false,single_record
CMP:AHCFYJDMZGBSLQ-PEZBUJJGSA-N,external,1,"[""REC:9092b0544e27083f0fcce06d5b0a4b55bfca989b31198fc9a0967fa2e2b94415""]",[],0,0,1,0,false,single_record
CMP:AHHWIHXENZJRFG-UHFFFAOYSA-N,external,1,"[""REC:5be44a82ca61b11941e220427d432a3fad69d4d7cf5b66c1848c0a67eb02f25e""]",[],0,0,1,0,false,single_record
CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,development,30,"[""REC:03ad116d95f6142649e3dfd2e81bf400620ff982ea6d1964611c85a9728f7459"",""REC:0e9802975edbd309a7487993166464ce613f5a6a5c8487e95b96225889ffd2bc"",""REC:0f9abbd3342861482eaab0b86ac28da597fd43062582d22ba83757e391e387f9"",""REC:1207a1c889425af0a22db345faf088f85bbd8d9cd577b5436160fc75cca5d476"",""REC:1955e9bcfec63f103753e896e8fcad24f6d6ad63851fa7391d5483f796200058"",""REC:27a3db1b7c9b5d0b7e7e4df00051da3ce80b15f6ed8c61febe5afb4bde2b10d6"",""REC:280de370f7fa627c515e60f595bc22825e2d673ef6420f8e23f6b4b40f99dd6f"",""REC:3be3c38c7bcd1fc5144120ba7ea41da0098f832a813bb7463a966ad00fb4175b"",""REC:438a72fd0e75053f2b7c0a5148cc1b8e71574291a258aa82fe910adf1a2aa53d"",""REC:4513e9702360e3cc67a1efcef16edf8ea1a3d3486aaff45d7a6b32f0db85ca40"",""REC:4fba3b91e0fd57caac7d4c4795e1af564e61b2039fec195aa6c0c918567415f4"",""REC:532f8b9b192d0bc4b5878d1d777252051022ad6063629bb4ca4a76134f06ce14"",""REC:5dfb775aa5d5cf6acc509d073825040746830e58916b13e734936880bafdcf72"",""REC:62507c793b46503bb3f42fdea582602c5decebfac5a745a2758858d8bec7b6f8"",""REC:6564786d0a987a8167f73cc0f26182f12cefee07518d2e28c664abdad2480e9f"",""REC:669813e115986e9231e96c52d4427ecf97f0fd2ed7513c1ed540594810b683b5"",""REC:6d397a4a3431ecbc8baaec3d199e83dffc57be8024a1df417927c65abcc9b5d1"",""REC:748e97ebd94a100671917ecdeef2537001da9f3d282d90c71282fae60ba4b08d"",""REC:7708cc209dd60e4cb0574d954b0e1cb37c0fa8390d9d4a0b5e16343a221d18f3"",""REC:7e8f2dbe2fc3074b70eb951622b093e1c7eaa2431e6a96007b78685cae5aa254"",""REC:8c4e23261d6bb29e4433e28be9219cc26e47117928901cd4a696700ee2605c09"",""REC:980ac3c6e422fbaf20d33ff133a4ffe22ff8b984258aef52ad3e787174edc00b"",""REC:a0251b5dc49542a110f1aa91923ae6b05af0e45ffef6b8b028155d0aaf81830d"",""REC:a78705c513d0d393c4b3e9a4b43214c722f1839a14238aa8e02a2c93f406a472"",""REC:b73c2a1fbec6a8fa6b09417039c6e11f11e05063b82d2231891e25d1dcf3d40e"",""REC:bc323d9b194ec15f9c5eb8738a98d9a8a293bd44b3c314de64396a1c9507b07c"",""REC:d184265ed2d610630fa705bf690bf58ca16fb8def0131dfed5cebbeae9181556"",""REC:de0689eea13240862bbe944d377802b6357d989c5fbf328db16cf07e979f1d8c"",""REC:e08d4f0662c0ea4c8929efb8641612c0056a90852ac835516ea8a42a2ec27671"",""REC:ea992694f44c15ef5d26c05804c062fd7765081d0829db8596af48b378fc7acc""]","[""+"",""-"",""0"",""B2 (Probable human carcinogen - based on sufficient evidence of carcinogenicity in animals)"",""a""]",3,4,23,0,false,multiple_clear_conflicting
CMP:AHJKRLASYNVKDZ-UHFFFAOYSA-N,external,5,"[""REC:2b0d0f5da64bd23e3bd464589bac9d5dce4ba5466a5db339dd759788674b5897"",""REC:310e172c6c73da741b66f572b2952b236fdf1be28cefa4c8f88eeb38e715a724"",""REC:873115d82b583c5071b471e6042fd402dc1fbd31142b8b090bb29743c3a855e4"",""REC:a29381674a71613fc3d4a8d222b3faf494b5a6bbebccceef13521a304287858d"",""REC:d4f4cde1b86367682e77fb7392c0b2b2a86f21e31a27e5c647061ec1f428b468""]","[""EQUIVOCAL"",""NEGATIVE"",""POSITIVE""]",1,3,1,0,false,multiple_clear_conflicting
CMP:AHLHDIKRENEJHF-UHFFFAOYSA-N,external,1,"[""REC:3836232496d9dbbcf567f300938cb2b48778ced603f7d041e1db59f5486b5def""]",[],0,0,1,0,false,single_record
CMP:AHTPATJNIAFOLR-UHFFFAOYSA-N,development,1,"[""REC:b793a7a70229fd7a9b5c1c95a3412bd9c8adab638d1369db932a1aca7a7e05dc""]",[],0,0,1,0,false,single_record
CMP:AHXGXXJEEHFHDK-UHFFFAOYSA-N,external,1,"[""REC:efcd45fd0140ab446cd16dfe0f1de7555703a0e590ab7868f3c2dc4498a220e4""]",[],0,0,1,0,false,single_record
CMP:AIAMDEVDYXNNEU-UHFFFAOYSA-N,external,1,"[""REC:5257f1efabb673e769dc17203e0dbc66757b086afd55208f8413632bc0aad964""]","[""NEGATIVE""]",0,1,0,0,false,single_record
CMP:AIBRSVLEQRWAEG-UHFFFAOYSA-N,external,1,"[""REC:e0abc40d856d629422fe1a0c78fba0e06d911dcafce021f0d4818b3c738d4b97""]",[],0,0,1,0,false,single_record
CMP:AIBWRMHGMCJIPR-UHFFFAOYSA-N,external,1,"[""REC:8f749fbdfb9bedfdd0ac75c89b056270f9ce775ca5e56fe614e2300985dbaa9d""]",[],0,0,1,0,false,single_record
CMP:AIEOWYUAULEJQF-UHFFFAOYSA-N,external,1,"[""REC:8539517bc9907a6bfd6110e3e1c6c509a227ed829204cad23da11143023e87e7""]",[],0,0,1,0,false,single_record
CMP:AIFRHYZBTHREPW-UHFFFAOYSA-N,development,2,"[""REC:eecc1800a5716cf7d185baf2345cf35dc17efb13a9cef95db4edc60b2a5f965b"",""REC:fbc7dc40ced6917ec81aeb9a42be131f4cd85c9c5b54fb61b9a621bd996f762e""]","[""-""]",0,2,0,0,false,multiple_clear_same_label
CMP:AIFRHYZBTHREPW-UHFFFAOYSA-N,external,1,"[""REC:11bd24b6fe6f046cec33ca822f5d247f56ff831f980138d96444decf35a9310e""]",[],0,0,1,0,false,single_record
CMP:AIGRXSNSLVJMEA-UHFFFAOYSA-N,development,1,"[""REC:8cab5d97beb976ef618abf9cda73a6fa00bc91ae19766ec7c1b8f87b02efb7cc""]",[],0,0,1,0,false,single_record
CMP:AIHIHVZYAAMDPM-MRVPVSSYSA-N,external,1,"[""REC:41138039c1bede1bd85448a8263243de9a07112dbe3ee15e0409052933de5cbe""]",[],0,0,1,0,false,single_record
CMP:AIHIHVZYAAMDPM-QMMMGPOBSA-N,external,1,"[""REC:ecd7203270714b79cfb3be81a09867e3c7b403fa82956faa7b5a1efbe09bad6d""]",[],0,0,1,0,false,single_record
CMP:AIIUNWLLWYAQDR-UHFFFAOYSA-N,external,1,"[""REC:55d4a14843e9ed3bcb77731c28274bc1468e83a46b184ae0b56c3173b26f43b3""]",[],0,0,1,0,false,single_record
CMP:AIJTTZAVMXIJGM-UHFFFAOYSA-N,external,1,"[""REC:1556ec731d7416e57be7b5f3f8a22263da89a27b1d5b4355f64b537e6f62f836""]",[],0,0,1,0,false,single_record
CMP:AIJULSRZWUXGPQ-UHFFFAOYSA-N,external,1,"[""REC:7af671e12156f6ef1e088aedf3b989a59f70dc61cda3d029db33645d4776f323""]","[""NEGATIVE""]",0,1,0,0,false,single_record
CMP:AIKKULXCBHRFOS-UHFFFAOYSA-N,external,1,"[""REC:c436a7e56cbc468e16be93356865c4100b2695892b6e9408a8b87c04acfa2699""]",[],0,0,1,0,false,single_record
CMP:AILAVJFBFWLVHF-UHFFFAOYSA-N,external,1,"[""REC:9771187bddeb707d76414314e834a0749daf234d8c50c02f597ad1512c792550""]",[],0,0,1,0,false,single_record
CMP:AIMGCRFODJUJKC-UHFFFAOYSA-N,external,1,"[""REC:50c804541d7e04d7e5542484b7c511d2541b3ca03d648613ad0053e837887d85""]",[],0,0,1,0,false,single_record
CMP:AIMREYQYBFBEGQ-UHFFFAOYSA-N,external,1,"[""REC:028c02392a1b51b36a1e624397443c8fd8449b3f0edc757b9279cca74758092c""]",[],0,0,1,0,false,single_record
CMP:AIMXMLCYGWOKDI-UHFFFAOYSA-N,external,1,"[""REC:4fa2c5d856a9b941b6a5980760642c6d470af3f69e7e94c6f7915b01fb3f1d69""]",[],0,0,1,0,false,single_record
CMP:AIPSXDXZFKITIG-JNQJZLCISA-N,development,3,"[""REC:0d2563f236ecf6eac3c62773ac84e0ad70aca5b723d2e6a7f76cc1aa5fc6d863"",""REC:3c4ee632ca5c0221de11acd5e511eb66a3cad49feebdff6ebe64353f0d4c9701"",""REC:adadb3b181aca3f8dbdc1257c86ce4a177c91d0992099d4c5d63de8785d51bb9""]","[""+"",""0""]",1,0,2,0,false,multiple_clear_with_nonbinary
CMP:AIPSXDXZFKITIG-JNQJZLCISA-N,external,1,"[""REC:b384964c562093b58b95798fa4883ee0d677b896cbcd73dda0736d2c15121dd7""]","[""POSITIVE""]",1,0,0,0,false,single_record
CMP:AITBOCKNEMIZFG-QHHAFSJGSA-N,external,1,"[""REC:1ecae90aeb7536bd98782f1ce6a81d0c8238385f35a70bf5b3b8defd6a4009e6""]",[],0,0,1,0,false,single_record
CMP:AITNMTXHTIIIBB-UHFFFAOYSA-N,external,1,"[""REC:36839617da222505821393d0baf71b8923cd2131241f6323d41a098f2f69cb95""]",[],0,0,1,0,false,single_record
CMP:AIXMKWLMVGVTGG-UHFFFAOYSA-N,external,1,"[""REC:443977fe2b0007f95bdb6c2519b9325062b7270d2ac5335893968e51f4b90c67""]","[""POSITIVE""]",1,0,0,0,false,single_record
CMP:AJABDGUPMVJPGF-UHFFFAOYSA-N,external,1,"[""REC:742307aa8fb7c2c9a0f3c7886a542a0d870302830212212147e1f3bd7835267d""]",[],0,0,1,0,false,single_record
CMP:AJDIZQLSFPQPEY-UHFFFAOYSA-N,development,3,"[""REC:4fa9ebc30e0a4d3d0b78a03e21570c95d43df86e072116916354d93c262a9714"",""REC:81897906f6f0c6a2bb58a51284475c49b7fbc92ca92219ad097b911465d4d91b"",""REC:fb7cac26bfb23ff71bc705862988f2c0fab7ec2c11931b9557d3fcb3bc20a43c""]","[""-""]",0,2,1,0,false,multiple_clear_with_nonbinary
CMP:AJEAHBZZHSLIQP-UHFFFAOYSA-N,external,1,"[""REC:1ac8b59c7103679badeecfebec31ec16f341748d5d5f4cfd3b8362161afba300""]",[],0,0,1,0,false,single_record
CMP:AJFDBNQQDYLMJN-UHFFFAOYSA-N,development,3,"[""REC:5ec62e4041aa61b57eb22f87d67f9a7d30cc0a3858fe53d8ee5c941757348ae2"",""REC:674f1068628ab327d9b4a26017feeda93a2ad35e534201bae614c894274610a1"",""REC:e9934ffae5c3219e1915123a2236f0a6e06dda9cb58fee67eb28b282912b33ca""]","[""+"",""0""]",1,0,2,0,false,multiple_clear_with_nonbinary
CMP:AJHUUBJNVIKBGO-UHFFFAOYSA-N,external,2,"[""REC:7c62476929055c87856ad2c9bee11caf5dc2ff3adc52dd823215e0de8889b8f3"",""REC:8e5447f7022ab8ae4f2ce2a0852135bcc715f0b78cec8ba48630e8a5a381e1af""]","[""NEGATIVE"",""POSITIVE""]",1,1,0,0,false,multiple_clear_conflicting
CMP:AJIRUIWLEVHQMU-UHFFFAOYSA-N,external,1,"[""REC:b406a1b1d8aaac4bfa144bd43c01557cdecb51617399dfbd27d92e4fc9b6f3b2""]",[],0,0,1,0,false,single_record
CMP:AJKRLFVGAWNBKP-UHFFFAOYSA-N,external,1,"[""REC:1a964b7ce289ae24e28fc6be9659ec03025af4e95a2cea224dfdfed759598e79""]",[],0,0,1,0,false,single_record
CMP:AJKVQEKCUACUMD-UHFFFAOYSA-N,external,1,"[""REC:0dbb7956ba4937487a2f6799c731fb3b47205f1079c653ca16140dad1f9e2721""]",[],0,0,1,0,false,single_record
CMP:AJLFOPYRIVGYMJ-INTXDZFKSA-N,external,1,"[""REC:1427f9d5f04e18f8e8fe68c10e5bd5ac8ec0645d255859e4c8ae388c266aab74""]",[],0,0,1,0,false,single_record
CMP:AJOQSQHYDOFIOX-UHFFFAOYSA-N,development,1,"[""REC:6bc13503285aeacb93fd25ecd68b2aa650a4c2ab8c50d6a0af6b7be8952d09c2""]","[""0""]",0,0,1,0,false,single_record
CMP:AJOQSQHYDOFIOX-UHFFFAOYSA-N,external,1,"[""REC:79a4923da9f469609ae1dbc333651e8eed5fa00555ac8288724803bc6a20377e""]",[],0,0,1,0,false,single_record
CMP:AJQOASGWDCBKCJ-UHFFFAOYSA-N,external,1,"[""REC:a0065ce3560002ef2293bf421977098bb653568337e58a65945dcf09eb702831""]",[],0,0,1,0,false,single_record
CMP:AJXIRXPZNGBLIW-UHFFFAOYSA-N,external,1,"[""REC:63635f6c9f0a995409c9fd01800e74b59edf5557ee6e2c099c119bbcb46c5e4f""]",[],0,0,1,0,false,single_record
CMP:AJZBCQOOORDXSP-PTLFGRINSA-N,external,1,"[""REC:a2cf79a8eec1a1fd1f5f70a7261fb0a5c2a3bc8962fca8592038440173439cfb""]",[],0,0,1,0,false,single_record
CMP:AKCRQHGQIJBRMN-UHFFFAOYSA-N,external,1,"[""REC:09dcf00198dc1a73c35a1c0fdae43d76b48cc5b2be34560a5f9039a306dd0685""]",[],0,0,1,0,false,single_record
CMP:AKDLVCZGUNMQSF-UHFFFAOYSA-N,external,1,"[""REC:bc2c5a45be38e112f4f80f4bdcc77e45d2d47ada3fdef0331bdf1dd022952354""]",[],0,0,1,0,false,single_record
CMP:AKGLPARAPSMXJV-UHFFFAOYSA-N,external,1,"[""REC:08b4bfed8bcd304bfc5e4a028cfd4af38ead33a9cc99d655d0a9c530adb907a6""]",[],0,0,1,0,false,single_record
CMP:AKJHMTWEGVYYSE-DRYRGIGMSA-N,external,1,"[""REC:7788a6e135c0538ca2a0a813516a8e34a67ca4e5dd35390ef83a6d5b826b8058""]",[],0,0,1,0,false,single_record
CMP:AKJHMTWEGVYYSE-FXILSDISSA-N,external,1,"[""REC:4bfdc533acdc461be9b02a8cb1b3abdd758e472134a35758b10e0ece3ae66896""]",[],0,0,1,0,false,single_record
CMP:AKKPXGYDZXXJLI-UHFFFAOYSA-N,external,1,"[""REC:b7588cd13531228fd4418f86e3f6fdfe5914a2ef171447166f5feb604c4afc3c""]",[],0,0,1,0,false,single_record
CMP:AKLOLDQYWQAREW-UHFFFAOYSA-N,external,1,"[""REC:ca41ffc7fa9ef1276db54e23f28a6e69dbcc8ae4d990e481ccf6a5722c68b58d""]",[],0,0,1,0,false,single_record
CMP:AKNNEGZIBPJZJG-MSOLQXFVSA-N,external,2,"[""REC:c7d5faef41be25a71c3e494f0e33bf7cad1da48b7f29dd4b33e27b8519ad8156"",""REC:d63e5e50b89ea0e9b33c68b81a0fde1f1bfd05c0f86a1e655904edab9a172dd9""]",[],0,0,2,0,false,multiple_nonbinary_only
CMP:AKOQAPNKMDKUDO-UHFFFAOYSA-N,external,1,"[""REC:870d7eb01da7836c7f5a5a66f770544e64f41577ca945863c1b702bd8805c6fd""]",[],0,0,1,0,false,single_record
CMP:AKPLHCDWDRPJGD-UHFFFAOYSA-N,external,1,"[""REC:fcb1c1bb383677d6af58b55b5d9436be0749709f742d972ca2bfa33c809083de""]",[],0,0,1,0,false,single_record
CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,development,27,"[""REC:0af899fbefc6df235bed6a2146924ef3d14a48bb80807e5cc8af107054fa6bb3"",""REC:128684ee2b3df63acfc3e5280daaf19553ae27a32c46779a8e9ee2d9e8ca2115"",""REC:19afd3f921128e72f38ceccd3ebd782851d77adf81c1f6f456ff3d470d0b1295"",""REC:2d8e04ddeb6dd65a8a5b191c5ef8b58901ae190de78c0f900ca1de648ef8eb94"",""REC:30d30f817bd30f3def2d03f52ee6bff1f49f25b2f78301abcbd6d622edbf7a03"",""REC:4ebc9e9fa142a91e99276589958b2e97a203a5ef3195a0729229ac8f809a7022"",""REC:535387f4283b70fff40ff31d08a043caca832a6d3de4dd925717610f8f871a8d"",""REC:5876353b248e90dad7d2cf82922bb7b3e7365c931192b56ea1d89fac57b12045"",""REC:5c4a0a542350a6d389a45d4827e36662ebf1e0c848e512bfe1dc270e59f0d4a5"",""REC:5fc9f1192770aae23ecb15547ced38d2b05f3ab3a02b6b328a38add9f1a7e3d8"",""REC:619bf22e2e0c9ccf84cc1af3f2fcc3f516ff705e7d0ba11df17cd14fef5d17f0"",""REC:6339afe025718b847edfb09a8aa2a130f8e2481e0c3fd0a7a6b9ba51b6c12a13"",""REC:669cd3c55b487df04031dfe652d7e8488bd46c14d0712309b8213e90a1a1c364"",""REC:694ba67bbe0ed81cddc2004e531c88e9a9946df9e7f0422693029f6c4b013726"",""REC:76c80b4aabe1d7536464037d5f9a170fb0edbdd2e875e254d7b0968c9e1f44bf"",""REC:7e1a53cc581c6002183786274d2330cf8c05191dd122b2798f46fbf870fc6c17"",""REC:8ace3dd10fd315330a3879e87d55c81a90cda8f3c75bce03ee7ea09ad19c921a"",""REC:91af30f91e76335193e1155e7c6de46abdc731f4aa549abed36420d10abcd027"",""REC:96f65c927a440e266a6280891043ff920ae92f33aef501d01c2376cc73ef9891"",""REC:984e2eda298caab465414a91052f682ef12bd6b04bdc5d4c1bc2da83507e0108"",""REC:a108ced54e9bc4fe43e39cbc4db7bead543eddd4fa1c129459a2315d71243007"",""REC:abccefcb8fcf80ddb013b855e0483395d72bfc06edd00fc4c8a2cdd531a40c28"",""REC:b47229d36cdef292130a3eb08631c439f77a2387c568065b5acfbdfe2141dba9"",""REC:d33f72c19446faeac765970a15a6f7c0542bad565d9da3b39076c53c8f50600d"",""REC:da2c849e36e83da8ad38d83d14eb8c986e42bc18ad3a51e3441d550948aef9da"",""REC:df9ee126f2a1ef2261f484b9118f2fccb7ed487e7d869c8e98e40b1fa2c185d9"",""REC:f9fdc985379833bb9010b4c79aa37914a7fd607a575641848d03861a50487443""]","[""+"",""0""]",19,0,8,0,false,multiple_clear_with_nonbinary
CMP:AKRYBBWYDSDZHG-UHFFFAOYSA-N,external,20,"[""REC:0c4a9f9d0e2aec8433eb047f9285afcd59f4ec8ddfd9b5078cc3496e2debd0d2"",""REC:332ed70a4360277ec7ba96daabd206cfeba47487e27c242c7e8b10c352f1bb57"",""REC:36936e1494c281f7a5447d69c950489a34e21f1d12d6832186f1176afc198130"",""REC:3d41b5a8635c6232cf9110b013cd044f10bcdd3a3f977e1754dc53b5b350e5ab"",""REC:47f87e7da07311843dab746390fb075a481c4a54baec9c2a06f376c81d9701f0"",""REC:4a8fa3813c4afa9e493e7a639431d9a94c417635fd384cc20a522e03bdbc4525"",""REC:5056ed7385e165056bce21b19639d1db31d00d424c51cc8ac49bc6f2733ccd69"",""REC:5c4cd325e573364af4f34148b2886077ffef67260c62fb9f64095f15b64d4d24"",""REC:6a8f4de1b98a60ebb756bad3d1f0ee8e6f6ecc085198937d2a5bda46b4291bde"",""REC:71948e154eb6e395042f847c1abea860e952c8a899de1d1ec4a9f9dc988d8ec8"",""REC:7234a7f6d185195f210f08110b2fe140441f6a5296cfaa6491da11ae332b66ca"",""REC:7517dfc064a0239c7e189048b943e5f35e4325b80fca50fda843d653ffee502e"",""REC:7f947a5223718ab44ae05a43229148341239947a09e628ac7ca54dfe2e834ed9"",""REC:87d5d014f176f1d8c7be2674610c8b9c50548bdc05ff446b2a62df277af1c01d"",""REC:8ee10e32adbba258b7a6dcb8de645c416341dfeb9d2274f944480803de30b4b2"",""REC:9e5a13bbaa5b92765998aa113fb859cdc702da76e2ae9ec45797b340ff0b2080"",""REC:9e8baa96dcb3d9115e7ade22f6e38f160630f5b304e6ce7f07e84f28138d6108"",""REC:bf1e67f35ebd438860be0ad8821d01d977d69ded730fdcdb374f0dab450830b3"",""REC:f2244a3cf9d25b907684880b06fbe12c642ce4d4b6bdecf50b41c2c78314d7ae"",""REC:ffc607c03b1ec5b4c06d819840423e282bdefaaf20af106ec30656ded509dfc1""]","[""POSITIVE""]",20,0,0,0,false,multiple_clear_same_label
CMP:AKSIQQBEDAZPLD-UHFFFAOYSA-N,external,1,"[""REC:de467cbe7005d0603394db019a8cea134f19a968773f38015b42db77ba145e3c""]",[],0,0,1,0,false,single_record
CMP:AKUNSTOMHUXJOZ-UHFFFAOYSA-N,external,1,"[""REC:ce1e908d21090f2b9517417ebaa6f6c1475b77982bc66f7dc3dc9b1bd2d1d66f""]",[],0,0,1,0,false,single_record
CMP:AKXOIHNFHOEPHN-CQSZACIVSA-N,external,1,"[""REC:c61672486fcf68de6acd0e8897734cce054a56b5f9f1bf2054e98ad9b8e23aec""]",[],0,0,1,0,false,single_record
CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,development,9,"[""REC:00e6955394c6a436b988a1dccee4e807a7a2c1cd3e6d81d23dbdaa2b5e8315ec"",""REC:25816371495fd009873fe05dd5c30423756f4162866a9074360ad442c0bc9419"",""REC:5180c4567a23e9e13b5c65eeaf74a31e24d1d3b6bae3dc502a1980583ef8eec7"",""REC:5fa5ce97ed15369ac8aba152dd6222d06ea2d276578a914e19a85d9582c716e6"",""REC:7cf06cc99bdcba633a16a29eff5274c2d95cd636a6655b7b215d278b8e2bf0ba"",""REC:951e91b1f790af1769b0d896c98392ef4414c0561b040ab0b9ebb242a77273f2"",""REC:caa19535636ce4e9fb42d2090b9fe593e2b95634dfc2f84c499879b5985283a9"",""REC:d43a8e60a9a5fc8faca9e9d6ae41fd301b333ef17284f113da74dea7544d63f6"",""REC:d759c55c524b70b37cd0c71b8c92574801d2e2f45c881b9720444d497a973a48""]","[""+"",""0""]",3,0,6,0,false,multiple_clear_with_nonbinary
CMP:AKZHPJMVGQRYGX-UHFFFAOYSA-N,external,1,"[""REC:4e32c2cc778ca97662bfcb403fa50710cbf6c8adf831bf691a887b49e4de0ab1""]",[],0,0,1,0,false,single_record
CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,development,11,"[""REC:0b132d0e915b3d4d5d50a5899dcd37f9c97c081af19599a2cab23943d2905a01"",""REC:2927643aab7cc656bbed50f6be8f04fd32e996728b52d0d96a4eabddd58bf640"",""REC:49fa0fb369cacab77528192deee06ecb23dd400f37270c616e18d8058e9a431e"",""REC:4f1e0a8767c5a76d9ddb4eb267fd2f0b292dc18cfd68b6f7c3ac6b3c7ba4cbc5"",""REC:69701586d55d86068b47059c83a95d517681fc83e749349c5cb557640298bd52"",""REC:6c22a3184ccb05a8e7c96ccb4bda7eac6416a881980a5fa137cd54a214e35a67"",""REC:9e66e11b0131dfec976af6d8edcfb46bddac0b58101a051a3f80055745a63764"",""REC:d981074b3df0a8fb6da345ce71b1ec7256cfac22d9ec09e11bd3c4358b9f68c6"",""REC:e80711d3e27e382173e2d796f4d7ee7171780a6913eee066f155d7e5fc48b99d"",""REC:e9ca07787fdef9789c22254bfe4985b389bea5c3a6df3c53b74208031fe7e835"",""REC:f30da4895e38fd87623c0c999e1561525f8b69fe5aa2a103f0924daaa63c8932""]","[""+"",""-"",""0""]",1,6,4,0,false,multiple_clear_conflicting
CMP:ALBYIUDWACNRRB-UHFFFAOYSA-N,external,1,"[""REC:ae9ac476999e8867e72e7606d3788dea66f313289fbbe35b97749833d3bc37ce""]",[],0,0,1,0,false,single_record
