comparison_scope,compound_id_a,dataset_role_a,compound_id_b,dataset_role_b,relation_type,similarity,label_a,label_b,label_relation
cross_role,CMP:IHTUGUQGWPOOJG-SOFGYWHQSA-N,development,CMP:QRMNFHXPNKCTAG-VQHVLOKHSA-N,external,high_similarity,0.88,1,1,same
cross_role,CMP:IMAGWKUTFZRWSB-HWKANZROSA-N,external,CMP:IMAGWKUTFZRWSB-UHFFFAOYSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:IMAGWKUTFZRWSB-HWKANZROSA-N,external,CMP:IMAGWKUTFZRWSB-UHFFFAOYSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:IMAGWKUTFZRWSB-HWKANZROSA-N,external,CMP:IMAGWKUTFZRWSB-UHFFFAOYSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:IMNFDUFMRHMDMM-UHFFFAOYSA-N,development,CMP:RSJKGSCJYJTIGS-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:IMNFDUFMRHMDMM-UHFFFAOYSA-N,development,CMP:RZJRJXONCZWCBN-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:IMNFDUFMRHMDMM-UHFFFAOYSA-N,development,CMP:SNRUBQQJIBEYMU-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:IMNFDUFMRHMDMM-UHFFFAOYSA-N,development,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,external,high_similarity,0.875,,,not_comparable
cross_role,CMP:IMNFDUFMRHMDMM-UHFFFAOYSA-N,development,CMP:ZYURHZPYMFLWSH-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:IZUPBVBPLAPZRR-UHFFFAOYSA-N,development,CMP:STOSPPMGXZPHKP-UHFFFAOYSA-N,external,high_similarity,0.90000000000000002,,,not_comparable
cross_role,CMP:JPICKYUTICNNNJ-UHFFFAOYSA-N,external,CMP:QBPFLULOKWLNNW-UHFFFAOYSA-N,development,high_similarity,0.8571428571428571,,1,not_comparable
cross_role,CMP:JQPBCNVLZQUNCT-UHFFFAOYSA-N,development,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,external,high_similarity,0.95999999999999996,1,1,same
cross_role,CMP:JQPBCNVLZQUNCT-UHFFFAOYSA-N,external,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,development,high_similarity,0.95999999999999996,1,1,same
cross_role,CMP:JRBPAEWTRLWTQC-UHFFFAOYSA-N,external,CMP:WJYIASZWHGOTOU-UHFFFAOYSA-N,development,high_similarity,1,,0,not_comparable
cross_role,CMP:JXLYSJRDGCGARV-CFWMRBGOSA-N,development,CMP:OGWKCGZFUXNPDA-CFWMRBGOSA-N,external,high_similarity,0.88349514563106801,0,,not_comparable
cross_role,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:KAATUXNTWXVJKI-NSHGMRRFSA-N,external,CMP:KAATUXNTWXVJKI-UHFFFAOYSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:KEQFTVQCIQJIQW-UHFFFAOYSA-N,development,CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,external,high_similarity,0.90476190476190477,0,,not_comparable
cross_role,CMP:KEQFTVQCIQJIQW-UHFFFAOYSA-N,external,CMP:VETPHHXZEJAYOB-UHFFFAOYSA-N,development,high_similarity,0.90476190476190477,0,0,same
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,development,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,same_connectivity,,,,not_comparable
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,development,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,stereo_variant,,,,not_comparable
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,development,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,external,tautomer_related,,,,not_comparable
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:KFUSEUYYWQURPO-OWOJBTEDSA-N,external,CMP:KFUSEUYYWQURPO-UPHRSURJSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,development,high_similarity,1,1,1,same
cross_role,CMP:KLLCUFCZOSHJRP-UHFFFAOYSA-N,external,CMP:TZBWQIWBMMBFBF-UHFFFAOYSA-N,development,high_similarity,1,1,1,same
cross_role,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,development,high_similarity,0.94999999999999996,,1,not_comparable
cross_role,CMP:KSFCDINBDBFFSI-UHFFFAOYSA-N,external,CMP:TZBWQIWBMMBFBF-UHFFFAOYSA-N,development,high_similarity,0.94999999999999996,,1,not_comparable
cross_role,CMP:LGLFFNDHMLKUMI-UHFFFAOYSA-N,development,CMP:VFCNQNZNPKRXIT-UHFFFAOYSA-N,external,high_similarity,0.87096774193548387,,0,not_comparable
cross_role,CMP:LOVDWMTZZYUFMA-KYPPIHQISA-N,external,CMP:LOVDWMTZZYUFMA-UHFFFAOYSA-N,development,same_connectivity,,0,0,same
cross_role,CMP:LOVDWMTZZYUFMA-KYPPIHQISA-N,external,CMP:LOVDWMTZZYUFMA-UHFFFAOYSA-N,development,stereo_variant,,0,0,same
cross_role,CMP:LOVDWMTZZYUFMA-KYPPIHQISA-N,external,CMP:LOVDWMTZZYUFMA-UHFFFAOYSA-N,development,tautomer_related,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,development,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,same_connectivity,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,development,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,stereo_variant,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,development,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,external,tautomer_related,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,development,same_connectivity,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,development,stereo_variant,,0,0,same
cross_role,CMP:LPYXWGMUVRGUOY-REOHCLBHSA-N,external,CMP:LPYXWGMUVRGUOY-UWTATZPHSA-N,development,tautomer_related,,0,0,same
cross_role,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,development,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,external,high_similarity,0.88,1,1,same
cross_role,CMP:LSWOCDLIYSKTRX-UHFFFAOYSA-N,external,CMP:YYTNAQDGJQPZFU-UHFFFAOYSA-N,development,high_similarity,0.88,1,1,same
cross_role,CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,development,CMP:LYAHJFZLDZDIOH-VURMDHGXSA-N,external,same_connectivity,,1,1,same
cross_role,CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,development,CMP:LYAHJFZLDZDIOH-VURMDHGXSA-N,external,stereo_variant,,1,1,same
cross_role,CMP:LYAHJFZLDZDIOH-UHFFFAOYSA-N,development,CMP:LYAHJFZLDZDIOH-VURMDHGXSA-N,external,tautomer_related,,1,1,same
cross_role,CMP:MBGYSHXGENGTBP-UHFFFAOYSA-N,external,CMP:SAOKZLXYCUGLFA-UHFFFAOYSA-N,development,high_similarity,0.87096774193548387,,,not_comparable
cross_role,CMP:MPDGHEJMBKOTSU-PMTKVOBESA-N,external,CMP:MPDGHEJMBKOTSU-YKLVYJNSSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:MPDGHEJMBKOTSU-PMTKVOBESA-N,external,CMP:MPDGHEJMBKOTSU-YKLVYJNSSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:MPDGHEJMBKOTSU-PMTKVOBESA-N,external,CMP:MPDGHEJMBKOTSU-YKLVYJNSSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,development,CMP:ZIBGPFATKBEMQZ-UHFFFAOYSA-N,external,high_similarity,0.90909090909090906,,,not_comparable
cross_role,CMP:MTHSVFCYNBDYFN-UHFFFAOYSA-N,external,CMP:ZIBGPFATKBEMQZ-UHFFFAOYSA-N,development,high_similarity,0.90909090909090906,0,,not_comparable
cross_role,CMP:NITMRIAAAKECLS-IZZDOVSWSA-N,external,CMP:VSVAVMVWTLLTCH-BJMVGYQFSA-N,development,high_similarity,0.8571428571428571,,1,not_comparable
cross_role,CMP:NMUSYJAQQFHJEW-ARQDHWQXSA-N,external,CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,development,same_connectivity,,,1,not_comparable
cross_role,CMP:NMUSYJAQQFHJEW-ARQDHWQXSA-N,external,CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,development,stereo_variant,,,1,not_comparable
cross_role,CMP:NMUSYJAQQFHJEW-ARQDHWQXSA-N,external,CMP:NMUSYJAQQFHJEW-KVTDHHQDSA-N,development,tautomer_related,,,1,not_comparable
cross_role,CMP:NOOLISFMXDJSKH-KXUCPTDWSA-N,external,CMP:NOOLISFMXDJSKH-UHFFFAOYSA-N,development,same_connectivity,,0,0,same
cross_role,CMP:NOOLISFMXDJSKH-KXUCPTDWSA-N,external,CMP:NOOLISFMXDJSKH-UHFFFAOYSA-N,development,stereo_variant,,0,0,same
cross_role,CMP:NOOLISFMXDJSKH-KXUCPTDWSA-N,external,CMP:NOOLISFMXDJSKH-UHFFFAOYSA-N,development,tautomer_related,,0,0,same
cross_role,CMP:NQRYJNQNLNOLGT-UHFFFAOYSA-N,development,CMP:RWRDLPDLKQPQOW-UHFFFAOYSA-N,external,high_similarity,0.88888888888888884,,,not_comparable
cross_role,CMP:NQRYJNQNLNOLGT-UHFFFAOYSA-N,development,CMP:ZSIQJIWKELUFRJ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:NQRYJNQNLNOLGT-UHFFFAOYSA-N,external,CMP:QXNDZONIWRINJR-UHFFFAOYSA-N,development,high_similarity,1,,,not_comparable
cross_role,CMP:NYPJDWWKZLNGGM-RPWUZVMVSA-N,external,CMP:NYPJDWWKZLNGGM-UHFFFAOYSA-N,development,same_connectivity,,,0,not_comparable
cross_role,CMP:NYPJDWWKZLNGGM-RPWUZVMVSA-N,external,CMP:NYPJDWWKZLNGGM-UHFFFAOYSA-N,development,stereo_variant,,,0,not_comparable
cross_role,CMP:NYPJDWWKZLNGGM-RPWUZVMVSA-N,external,CMP:NYPJDWWKZLNGGM-UHFFFAOYSA-N,development,tautomer_related,,,0,not_comparable
cross_role,CMP:OAYXUHPQHDHDDZ-UHFFFAOYSA-N,external,CMP:POAOYUHQDCAZBD-UHFFFAOYSA-N,development,high_similarity,0.94444444444444442,,0,not_comparable
cross_role,CMP:OELWBYBVFOLSTA-UHFFFAOYSA-N,development,CMP:PGJREAGDCYDOOF-UHFFFAOYSA-N,external,high_similarity,0.94736842105263153,1,,not_comparable
cross_role,CMP:OMHUCGDTACNQEX-OSHKXICASA-N,external,CMP:UEDUENGHJMELGK-HYDKPPNVSA-N,development,high_similarity,0.86301369863013699,,0,not_comparable
cross_role,CMP:OWXJKYNZGFSVRC-NSCUHMNNSA-N,external,CMP:OWXJKYNZGFSVRC-UHFFFAOYSA-N,development,same_connectivity,,1,1,same
cross_role,CMP:OWXJKYNZGFSVRC-NSCUHMNNSA-N,external,CMP:OWXJKYNZGFSVRC-UHFFFAOYSA-N,development,stereo_variant,,1,1,same
cross_role,CMP:OWXJKYNZGFSVRC-NSCUHMNNSA-N,external,CMP:OWXJKYNZGFSVRC-UHFFFAOYSA-N,development,tautomer_related,,1,1,same
cross_role,CMP:OYHQOLUKZRVURQ-HZJYTTRNSA-N,external,CMP:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,development,high_similarity,0.88461538461538458,,0,not_comparable
cross_role,CMP:PBLZLIFKVPJDCO-UHFFFAOYSA-N,external,CMP:SLXKOJJOQWFEFD-UHFFFAOYSA-N,development,high_similarity,1,,,not_comparable
cross_role,CMP:PCIUEQPBYFRTEM-UHFFFAOYSA-N,development,CMP:SNGREZUHAYWORS-UHFFFAOYSA-N,external,high_similarity,1,,1,not_comparable
cross_role,CMP:PCIUEQPBYFRTEM-UHFFFAOYSA-N,external,CMP:PXUULQAPEKKVAH-UHFFFAOYSA-N,development,high_similarity,1,,,not_comparable
cross_role,CMP:PCIUEQPBYFRTEM-UHFFFAOYSA-N,external,CMP:UZUFPBIDKMEQEQ-UHFFFAOYSA-N,development,high_similarity,1,,,not_comparable
cross_role,CMP:PGJREAGDCYDOOF-UHFFFAOYSA-N,external,CMP:YGJHZCLPZAZIHH-UHFFFAOYSA-N,development,high_similarity,0.89473684210526316,,1,not_comparable
cross_role,CMP:PGRHXDWITVMQBC-UHFFFAOYSA-N,external,CMP:PKLPQOJFHFGVBS-UHFFFAOYSA-N,development,tautomer_related,,,0,not_comparable
cross_role,CMP:PMBVHCCVEPYDSN-BADCMNFISA-N,development,CMP:PMBVHCCVEPYDSN-KXPAZRKESA-N,external,same_connectivity,,1,1,same
cross_role,CMP:PMBVHCCVEPYDSN-BADCMNFISA-N,development,CMP:PMBVHCCVEPYDSN-KXPAZRKESA-N,external,stereo_variant,,1,1,same
cross_role,CMP:PMBVHCCVEPYDSN-BADCMNFISA-N,development,CMP:PMBVHCCVEPYDSN-KXPAZRKESA-N,external,tautomer_related,,1,1,same
cross_role,CMP:PVNIQBQSYATKKL-UHFFFAOYSA-N,external,CMP:VLPFTAMPNXLGLX-UHFFFAOYSA-N,development,high_similarity,1,,0,not_comparable
cross_role,CMP:PXUULQAPEKKVAH-UHFFFAOYSA-N,development,CMP:SNGREZUHAYWORS-UHFFFAOYSA-N,external,high_similarity,1,,1,not_comparable
cross_role,CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N,external,CMP:QGLZXHRNAYXIBU-WEVVVXLNSA-N,development,same_connectivity,,0,,not_comparable
cross_role,CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N,external,CMP:QGLZXHRNAYXIBU-WEVVVXLNSA-N,development,stereo_variant,,0,,not_comparable
cross_role,CMP:QGLZXHRNAYXIBU-UHFFFAOYSA-N,external,CMP:QGLZXHRNAYXIBU-WEVVVXLNSA-N,development,tautomer_related,,0,,not_comparable
cross_role,CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N,development,CMP:QGQUHXSBTSDAML-XGXHKTLJSA-N,external,same_connectivity,,0,1,opposite
cross_role,CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N,development,CMP:QGQUHXSBTSDAML-XGXHKTLJSA-N,external,stereo_variant,,0,1,opposite
cross_role,CMP:QGQUHXSBTSDAML-ULCNYCTPSA-N,development,CMP:QGQUHXSBTSDAML-XGXHKTLJSA-N,external,tautomer_related,,0,1,opposite
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,development,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,external,same_connectivity,,0,0,same
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,development,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,external,stereo_variant,,0,0,same
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,development,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,external,tautomer_related,,0,0,same
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,external,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,development,same_connectivity,,,0,not_comparable
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,external,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,development,stereo_variant,,,0,not_comparable
cross_role,CMP:QIVBCDIJIAJPQS-UHFFFAOYSA-N,external,CMP:QIVBCDIJIAJPQS-VIFPVBQESA-N,development,tautomer_related,,,0,not_comparable
cross_role,CMP:QKACYYADMAYIDQ-UHFFFAOYSA-N,development,CMP:RABAKMVAMFRJLX-UHFFFAOYSA-N,external,high_similarity,0.8928571428571429,1,,not_comparable
cross_role,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,development,CMP:REAKWIQVJUHNOX-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
cross_role,CMP:QPUKANZXOGADOB-UHFFFAOYSA-N,external,CMP:TZBWQIWBMMBFBF-UHFFFAOYSA-N,development,high_similarity,1,1,1,same
cross_role,CMP:QXAITBQSYVNQDR-UHFFFAOYSA-N,development,CMP:QXAITBQSYVNQDR-ZIOPAAQOSA-N,external,same_connectivity,,,0,not_comparable
cross_role,CMP:QXAITBQSYVNQDR-UHFFFAOYSA-N,development,CMP:QXAITBQSYVNQDR-ZIOPAAQOSA-N,external,stereo_variant,,,0,not_comparable
cross_role,CMP:QXAITBQSYVNQDR-UHFFFAOYSA-N,development,CMP:QXAITBQSYVNQDR-ZIOPAAQOSA-N,external,tautomer_related,,,0,not_comparable
cross_role,CMP:QXNDZONIWRINJR-UHFFFAOYSA-N,development,CMP:RWRDLPDLKQPQOW-UHFFFAOYSA-N,external,high_similarity,0.88888888888888884,,,not_comparable
cross_role,CMP:QXNDZONIWRINJR-UHFFFAOYSA-N,development,CMP:ZSIQJIWKELUFRJ-UHFFFAOYSA-N,external,high_similarity,1,,,not_comparable
cross_role,CMP:QYDYPVFESGNLHU-KHPPLWFESA-N,external,CMP:WTTJVINHCBCLGX-NQLNTKRDSA-N,development,high_similarity,0.89655172413793105,,0,not_comparable
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,development,CMP:UWSDONTXWQOZFN-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,development,CMP:UZMVSVHUTOAPTD-UHFFFAOYSA-N,external,high_similarity,1,1,1,same
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,development,CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,external,high_similarity,0.9285714285714286,1,,not_comparable
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,external,CMP:UWSDONTXWQOZFN-UHFFFAOYSA-N,development,high_similarity,1,,1,not_comparable
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,external,CMP:UZMVSVHUTOAPTD-UHFFFAOYSA-N,development,high_similarity,1,,1,not_comparable
cross_role,CMP:RCFKQVLHWYOSFF-UHFFFAOYSA-N,external,CMP:WNYADZVDBIBLJJ-UHFFFAOYSA-N,development,high_similarity,0.9285714285714286,,1,not_comparable
cross_role,CMP:RDYMFSUJUZBWLH-AZVNHNRSSA-N,external,CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N,development,same_connectivity,,,0,not_comparable
cross_role,CMP:RDYMFSUJUZBWLH-AZVNHNRSSA-N,external,CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N,development,stereo_variant,,,0,not_comparable
cross_role,CMP:RDYMFSUJUZBWLH-AZVNHNRSSA-N,external,CMP:RDYMFSUJUZBWLH-UHFFFAOYSA-N,development,tautomer_related,,,0,not_comparable
cross_role,CMP:REAKWIQVJUHNOX-UHFFFAOYSA-N,external,CMP:TZBWQIWBMMBFBF-UHFFFAOYSA-N,development,high_similarity,1,1,1,same
cross_role,CMP:REYJJPSVUYRZGE-UHFFFAOYSA-N,external,CMP:WJYIASZWHGOTOU-UHFFFAOYSA-N,development,high_similarity,1,,0,not_comparable
cross_role,CMP:RGCLLPNLLBQHPF-HJWRWDBZSA-N,external,CMP:RGCLLPNLLBQHPF-UHFFFAOYSA-N,development,same_connectivity,,0,0,same
cross_role,CMP:RGCLLPNLLBQHPF-HJWRWDBZSA-N,external,CMP:RGCLLPNLLBQHPF-UHFFFAOYSA-N,development,stereo_variant,,0,0,same
cross_role,CMP:RGCLLPNLLBQHPF-HJWRWDBZSA-N,external,CMP:RGCLLPNLLBQHPF-UHFFFAOYSA-N,development,tautomer_related,,0,0,same
cross_role,CMP:RLLPVAHGXHCWKJ-HKUYNNGSSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:RLLPVAHGXHCWKJ-HKUYNNGSSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:RLLPVAHGXHCWKJ-HKUYNNGSSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:RLLPVAHGXHCWKJ-MJGOQNOKSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,same_connectivity,,,,not_comparable
cross_role,CMP:RLLPVAHGXHCWKJ-MJGOQNOKSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,stereo_variant,,,,not_comparable
cross_role,CMP:RLLPVAHGXHCWKJ-MJGOQNOKSA-N,external,CMP:RLLPVAHGXHCWKJ-UHFFFAOYSA-N,development,tautomer_related,,,,not_comparable
cross_role,CMP:RSJKGSCJYJTIGS-UHFFFAOYSA-N,external,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,development,high_similarity,0.875,,,not_comparable
cross_role,CMP:RSPJLZQIZABVSE-FFVOIRBGSA-N,external,CMP:RSPJLZQIZABVSE-UHFFFAOYSA-N,development,same_connectivity,,,1,not_comparable
cross_role,CMP:RSPJLZQIZABVSE-FFVOIRBGSA-N,external,CMP:RSPJLZQIZABVSE-UHFFFAOYSA-N,development,stereo_variant,,,1,not_comparable
cross_role,CMP:RSPJLZQIZABVSE-FFVOIRBGSA-N,external,CMP:RSPJLZQIZABVSE-UHFFFAOYSA-N,development,tautomer_related,,,1,not_comparable
cross_role,CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N,development,CMP:RUDATBOHQWOJDD-UZVSRGJWSA-N,external,high_similarity,0.86538461538461542,0,,not_comparable
cross_role,CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N,development,CMP:RUDATBOHQWOJDD-UZVSRGJWSA-N,external,same_connectivity,,0,,not_comparable
cross_role,CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N,development,CMP:RUDATBOHQWOJDD-UZVSRGJWSA-N,external,stereo_variant,,0,,not_comparable
cross_role,CMP:RUDATBOHQWOJDD-BSWAIDMHSA-N,development,CMP:RUDATBOHQWOJDD-UZVSRGJWSA-N,external,tautomer_related,,0,,not_comparable
cross_role,CMP:RUVINXPYWBROJD-ONEGZZNKSA-N,external,CMP:RUVINXPYWBROJD-UHFFFAOYSA-N,development,same_connectivity,,,0,not_comparable
cross_role,CMP:RUVINXPYWBROJD-ONEGZZNKSA-N,external,CMP:RUVINXPYWBROJD-UHFFFAOYSA-N,development,stereo_variant,,,0,not_comparable
cross_role,CMP:RUVINXPYWBROJD-ONEGZZNKSA-N,external,CMP:RUVINXPYWBROJD-UHFFFAOYSA-N,development,tautomer_related,,,0,not_comparable
cross_role,CMP:RWQKHEORZBHNRI-BMIGLBTASA-N,development,CMP:RWQKHEORZBHNRI-INHVJJQHSA-N,external,same_connectivity,,,,not_comparable
cross_role,CMP:RWQKHEORZBHNRI-BMIGLBTASA-N,development,CMP:RWQKHEORZBHNRI-INHVJJQHSA-N,external,stereo_variant,,,,not_comparable
cross_role,CMP:RWQKHEORZBHNRI-BMIGLBTASA-N,development,CMP:RWQKHEORZBHNRI-INHVJJQHSA-N,external,tautomer_related,,,,not_comparable
cross_role,CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,development,CMP:VFTFKUDGYRBSAL-UHFFFAOYSA-N,external,high_similarity,1,1,,not_comparable
cross_role,CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,development,CMP:XEZNGIUYQVAUSS-UHFFFAOYSA-N,external,high_similarity,1,1,,not_comparable
cross_role,CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,development,CMP:XKEHLMZHBXCJGZ-UHFFFAOYSA-N,external,high_similarity,1,1,,not_comparable
cross_role,CMP:RYHBNJHYFVUHQT-UHFFFAOYSA-N,development,CMP:XQQZRZQVBFHBHL-UHFFFAOYSA-N,external,high_similarity,1,1,,not_comparable
cross_role,CMP:RZJRJXONCZWCBN-UHFFFAOYSA-N,external,CMP:VLKZOEOYAKHREP-UHFFFAOYSA-N,development,high_similarity,0.875,,,not_comparable
cross_role,CMP:RZVHIXYEVGDQDX-UHFFFAOYSA-N,development,CMP:YLQWCDOCJODRMT-UHFFFAOYSA-N,external,high_similarity,0.92307692307692313,0,,not_comparable
cross_role,CMP:SAOKZLXYCUGLFA-UHFFFAOYSA-N,development,CMP:VJHINFRRDQUWOJ-UHFFFAOYSA-N,external,high_similarity,0.9642857142857143,,,not_comparable
cross_role,CMP:SEBIKDIMAPSUBY-OVWCXOJYSA-N,development,CMP:SEBIKDIMAPSUBY-RTJKDTQDSA-N,external,high_similarity,0.92592592592592593,0,0,same
cross_role,CMP:SEBIKDIMAPSUBY-OVWCXOJYSA-N,development,CMP:SEBIKDIMAPSUBY-RTJKDTQDSA-N,external,same_connectivity,,0,0,same
cross_role,CMP:SEBIKDIMAPSUBY-OVWCXOJYSA-N,development,CMP:SEBIKDIMAPSUBY-RTJKDTQDSA-N,external,stereo_variant,,0,0,same
cross_role,CMP:SEBIKDIMAPSUBY-OVWCXOJYSA-N,development,CMP:SEBIKDIMAPSUBY-RTJKDTQDSA-N,external,tautomer_related,,0,0,same
cross_role,CMP:SERLAGPUMNYUCK-BLEZHGCXSA-N,development,CMP:SERLAGPUMNYUCK-DCUALPFSSA-N,external,same_connectivity,,0,0,same
cross_role,CMP:SERLAGPUMNYUCK-BLEZHGCXSA-N,development,CMP:SERLAGPUMNYUCK-DCUALPFSSA-N,external,stereo_variant,,0,0,same
cross_role,CMP:SERLAGPUMNYUCK-BLEZHGCXSA-N,development,CMP:SERLAGPUMNYUCK-DCUALPFSSA-N,external,tautomer_related,,0,0,same
cross_role,CMP:SGDBTWWWUNNDEQ-LBPRGKRZSA-N,development,CMP:SGDBTWWWUNNDEQ-UHFFFAOYSA-N,external,same_connectivity,,1,1,same
cross_role,CMP:SGDBTWWWUNNDEQ-LBPRGKRZSA-N,development,CMP:SGDBTWWWUNNDEQ-UHFFFAOYSA-N,external,stereo_variant,,1,1,same
cross_role,CMP:SGDBTWWWUNNDEQ-LBPRGKRZSA-N,development,CMP:SGDBTWWWUNNDEQ-UHFFFAOYSA-N,external,tautomer_related,,1,1,same
cross_role,CMP:SHGAZHPCJJPHSC-XFYACQKRSA-N,external,CMP:SHGAZHPCJJPHSC-YCNIQYBTSA-N,development,same_connectivity,,,0,not_comparable
cross_role,CMP:SHGAZHPCJJPHSC-XFYACQKRSA-N,external,CMP:SHGAZHPCJJPHSC-YCNIQYBTSA-N,development,stereo_variant,,,0,not_comparable
